video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes
_cCsnvYefTY,"🎼용인시립합창단 상임운영기념 제10회 정기연주회 '우리의 노래, 마음의 뜰에 피어나'","🎤 오늘의 무대는, 
용인시립합창단 상임운영의 시작을 기념하는 순간입니다.

단원들이 한 사람씩 무대로 걸어 나오는 이 장면—
바로 그 순간, 합창단의 새로운 첫 페이지가 펼쳐집니다.

용인시립합창단 상임운영기념 제10회 정기연주회
우리의 노래, 마음의 뜰에 피어나

⚪ 일시 : 2025.11.12.(수) 19:30
⚪ 장소 : 용인포은아트홀
⚪ 주최주관 : 용인문화재단",UCB9yi-nGiFzgif-aat75VQQ,용인문화재단,2025-12-01T01:00:56Z,65,1.08,False,1735,14,0,https://www.youtube.com/watch?v=_cCsnvYefTY,2880,345,PF278203,"제10회 용인시립합창단 상임운영기념 정기연주회: 우리의 노래, 마음의 뜰에 피어나",서양음악(클래식),용인포은아트홀,2025-11-12,2025-11-12,,,
slmw2VGylnE,라바와 함께하는 키즈 클래식,"⭐ 라바와 함께하는 키즈 클래식 ⭐

라바의 3D 애니메이션을 보며 
클래식 음악을 감상할 수 있습니다.

웃고 즐기는 편안한 분위기 
흥미로운 진행과 함께
클래식음악을 배우는 
특별한 시간이 될 거에요!

✔ 공연 일정
5. 3.(월) 15:00
5. 4.(화) ~ 5. 5. (수) 11:00, 15:00

*광주문화예술회관 홈페이지, 
티켓링크(1588-7890)에서 예매하실 수 있습니다.

*전 좌석 거리두기를 시행하고 있습니다.

#광주시립교향악단 #광주시향 #어린이날 #어린이공연 #광주여행 #광주공연",UCY9z4_Nz-c9zUaYSVNIFCKQ,광주시립교향악단 Gwangju Symphony Orchestra,2021-04-28T03:01:49Z,17,0.28,True,691,5,0,https://www.youtube.com/watch?v=slmw2VGylnE,3110,49,PF238245,"광주시립교향악단, 키즈 콘서트: Flying Symphony",서양음악(클래식),광주 예술의 전당 소극장,2024-05-03,2024-05-05,,,
R0nqodx3sMI,"서곡 ""레오-놀래?"" - 만우절 음악회 (part 1/6)","2012 경기필 만우절 코믹 음악회 
지휘 : 구자범   편곡, 채보 : 서예지",UCrMzXXtUEZy3dudyaykq3RA,manse oppa,2014-02-26T09:03:29Z,820,13.67,False,3071,22,2,https://www.youtube.com/watch?v=R0nqodx3sMI,60,8,PF238245,"광주시립교향악단, 키즈 콘서트: Flying Symphony",서양음악(클래식),광주 예술의 전당 소극장,2024-05-03,2024-05-05,,,
AEZt4SGz0go,전래동화 트레일러,"1인 창작음악극 No. 1 Fairy tale (전래동화)

어처구니 이야기(한대섭)
도깨비방망이(이강규)
팥죽할멈과 호랑이(최한별)


테너 이사야

피아노 최은주 임현지

나레이션 문부희

2021년 10월 13일 수요일 오후 5시
엘림아트센터 엘림홀

본공연은 인천문화재단의 인천형인력지원사업에 선정되어 제작한 공연입니다.",UCFXXTtj8157fJnPe9qvMuhg,이사야,2021-09-20T10:52:34Z,111,1.85,False,52,0,0,https://www.youtube.com/watch?v=AEZt4SGz0go,117,68,PF238245,"광주시립교향악단, 키즈 콘서트: Flying Symphony",서양음악(클래식),광주 예술의 전당 소극장,2024-05-03,2024-05-05,,,
vKaw_I6Arnk,The Swan Lake Suite Op.20 백조의 호수 P. Tchaikovsky,"호남필하모닉 오케스트라
Honam Phil Harmonic Orchestra 
공연명 : 음악으로 떠나는 세계여행 낭만시대로의 여행 서유럽편
일 시 : 2017년 6월 13일 화요일 
음악감독 : 이준행
객원지휘 : Valery V.Khlebnikov
악 장 : 김수연
객원악장 : 이성애
단무장 : 서하림
총 무 : 서승현
나래이션 : 양선영, 정일행
무 용 : Polynskiy Dmitry, Chyrkaya Katsiaryna",UCdbP08BIJWyDH9fYsxD7ntA,JUN LEE,2017-12-01T16:11:21Z,326,5.43,False,90,2,0,https://www.youtube.com/watch?v=vKaw_I6Arnk,61,34,PF238245,"광주시립교향악단, 키즈 콘서트: Flying Symphony",서양음악(클래식),광주 예술의 전당 소극장,2024-05-03,2024-05-05,,,
wx0SWOxkNvI,Christmas Carol Medley / GNUE Philharmonic Orchestra [광주교대 오케스트라 제 10회 정기연주회 #8 앵콜],"Christmas Carol Medley - Encore
크리스마스 캐롤 메들리 (앵콜곡)

2014. 11. 25
GNUE Philharmonic Orchestra 10th Subscription Concert #8(Encore)
@Gwangju National University of Education, Gwangju, South Korea
광주교육대학교 필하모닉 오케스트라 제 10회 정기연주회 #8(앙코르)

촬영&편집:밝은방(박성웅)",UC_k__jnGh3U1ArqNf8G4yuw,김민철,2015-01-15T16:51:44Z,493,8.22,False,9195,26,0,https://www.youtube.com/watch?v=wx0SWOxkNvI,31,37,PF238245,"광주시립교향악단, 키즈 콘서트: Flying Symphony",서양음악(클래식),광주 예술의 전당 소극장,2024-05-03,2024-05-05,,,
s4yRAAxZmlo,02 por una cabeza,"녹화: 제 13회 동광아카데미 정기연주회 
2019.10.13
군산 예술의 전당",UCOurCi5NhKEvSZM7zjfFGhg,군산동광교회,2019-12-19T11:52:50Z,146,2.43,False,51,0,0,https://www.youtube.com/watch?v=s4yRAAxZmlo,429,838,PF238245,"광주시립교향악단, 키즈 콘서트: Flying Symphony",서양음악(클래식),광주 예술의 전당 소극장,2024-05-03,2024-05-05,,,
_3GPaDRBYPc,인천신포니에타 / J . Suk  - Meditation on the Old Czech Chorale,"인천신포니에타  (리더 이종욱)
제30회 정기연주회
지휘 / 윤승업
2021. 10. 29 / 부평아트센터",UCXLIKGGhunMBzFby33o4BWw,ifez music community,2021-11-18T07:45:43Z,415,6.92,False,217,14,0,https://www.youtube.com/watch?v=_3GPaDRBYPc,217,100,PF238245,"광주시립교향악단, 키즈 콘서트: Flying Symphony",서양음악(클래식),광주 예술의 전당 소극장,2024-05-03,2024-05-05,,,
0teoObm5HQs,"""🌸봄나들이 코스 고민 끝!"" 3월 송도 행사&공연 총정리📅","송도를 국제로, 세계를 송도로! 송도포스트입니다!🏙️

봄기운이 물씬 풍기는 3월,
송도 곳곳에서 다채로운 전시와 공연이 열리는데요.

3월에 어디 갈지 고민이시라면,
오늘 영상에서 소개해 드린 17개의 핫한 문화생활 리스트를 확인해 보세요!

상세한 일정과 예매 링크는 아래를 참고해 주시고,
가족, 연인, 친구와 함께 행복한 봄나들이 되시길 바랍니다 :)🌷

👇 [3월 송도 행사 & 공연 통합 예매처 안내] 👇

🎵아트센터인천 https://www.aci.or.kr
＊제4회 바움첼로 정기연주회
＊옥탑재즈 I
＊디에스챔버 오케스트라 제5회 정기연주회
＊ACI x 인천시향 공동기획 [조조早朝 클래식] I
＊스페니쉬 브라스 [러 메탈스]
＊인천시립교향악단 기획연주회 [과정음악회 Ⅰ]
＊인천시립교향악단 제441회 정기연주회 [인천시향과 올해의 예술가] (Adventurous IPO Ⅱ)
＊지브리 콘서트

🏢송도컨벤시아 https://songdoconvensia.visitincheon.or.kr
＊인천가구박람회 (2/27~3/2 10:00~18:00, Hall 3-4)
＊마이캣페어 (2/27~3/2 10:00~18:00, Hall 2)
＊인천 코베 베이비페어&유아교육전
＊2026 카페디저트페어
＊2026 머티리얼 코리아
＊2026 테스팅코리아
＊인천웨딩박람회

🏛️국립세계문자박물관 https://www.mow.or.kr
＊특별전 [바위그림, 인류 최초의 기록]
(25.12.16~26.05.10, 10:00~18:00 상시전시실 B1)

🎭트라이보울 http://www.tribowl.kr
＊연극 [고트 GOTT]

00:00~00:20 소개
00:20~00:53 인천아트센터 공연 소개
00:53~01:31 송도컨벤시아 행사 소개
01:31~01:58 국립세계박물관 특별전시 소개
01:58~02:22 트라이보울 연극 소개
02:22~02:33 마무리

#송도포스트 #송도행사 #송도공연 #송도컨벤시아 #아트센터인천 #트라이보울 #국립세계문자박물관 #3월가볼만한곳 #주말나들이 #송도데이트",UCdfiY0MsDwtCx3K09Vy0LEg,송도포스트,2026-02-23T08:55:42Z,155,2.58,False,206,12,1,https://www.youtube.com/watch?v=0teoObm5HQs,714,138,PF281677,"제441회 인천시립교향악단 정기연주회, 인천시향과 올해의 예술가 Adventurous IPO Ⅱ",서양음악(클래식),아트센터 인천 콘서트홀,2026-03-27,2026-03-27,,,
RHI5c8BpiRg,광주시립발레단 발레살롱콘서트 I 'Voice of Spring',"광주시립발레단 발레살롱콘서트 I 'Voice of Spring'

공연일시
2023. 3. 4. 15:00

공연장소
광주북구문화센터

주최
광주문화예술회관
주관
광주시립발레단

캐스팅정보
1. Ballet Calss (Barre & Center)
예술부감독 - 키릴 자레스키
반주 - 주수경

2. 샘물 파 드 되 
여자주역 - 강은혜
남자주역 - 보그단

3. 코펠리아 중 슬라브 바리에이션
스와닐다 - 임예섭
프란츠 - 문병주
스와닐다 친구들 - 신송현 한지연 이희지 성하림 박지혜 김희현

4. 에스메랄다 중 다이애나와 악테옹 그랑 파 드 되
다이애나 - 공유민
악테옹 - 이상규

5. 해적 중 오달리스크 파 드 트루와
솔리스트 - 박지혜 심수정 김소영

6. 해적 중 그랑 파 드 트루와
메도라 - 박선주
콘라드 - 이준구
알리 - 박관우

연출진정보
총연출 및 - 예술감독 박경숙
예술부감독 - Kirill Zaretskii
발레 트레이너 - 조가영
객원 트레이너 - 정영재
지도보 - 김선돈
반주 - 주수경
무대감독 - 정동균
조명감독 - 김준권",UC02x5SS_0-45ZZ13ROGsdtQ,광주예술의전당 Gwangju Arts Center,2023-03-20T10:39:04Z,5305,88.42,False,10298,169,2,https://www.youtube.com/watch?v=RHI5c8BpiRg,4420,783,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
vzbpwvgTtyQ,광주시립발레단 수시공연 - 발레 살롱 콘서트 #1,"대화와 토론의 장이자 문화와 지성의 산실, 중개소와 같은 역할을 했던 18세기의 유럽의 ‘살롱’을 컨셉으로, 광주시립발레단과 관객이 발레작품에 대해 함께 대화하며 문화예술에 대한 소양을 키우고 교류할 수 있는 ‘발레 살롱’의 문을 엽니다! 광주시립발레단 발레 살롱 콘서트에서 발레와 더욱 가까이 친교를 나눠 보세요!",UC02x5SS_0-45ZZ13ROGsdtQ,광주예술의전당 Gwangju Arts Center,2020-06-05T18:00:29Z,4180,69.67,False,4770,56,13,https://www.youtube.com/watch?v=vzbpwvgTtyQ,4420,783,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
lVElCO7CXIM,🎀 VOICE OF SPRING Documentary Film🦋,"**** 광주시립발레단 Voice of Spring 발레공연의 Behind Story

#광주시립발레단 #광주문화예술회관 #박경숙예술감독 #진시영 #SIYONJIN #siyon미디어 #미디어아트 #Mediaart #ballet #Grandwaltz #springwaters #flowerFestivalinGenzano #LeCarnivaldeVeniseSatanella #voiceofspring  #talisman

VOICE OF SPRING

총연출  #박경숙
트레이너  #구윤지 #전은선
객원발레마스터  #김현웅
작품지도  #장운규
트레이너(보)  #김선돈
미디어아트  #진시영
무대감독  #이국희
의상디자이너  #박지우
조명디자이너 #이재승
분장디자이너  #구유진
반주자  #주수경
의상제작  #에뚜왈
의상담당  #범정화
무대영상크루  #SIYON미디어 
   #민경호 #김거대 #백창혁
조명스태프  #이한별 #이종수 #김상석
무대스태프  #김선진 #박미수 #백용민 #김동일 #차우연 #조용욱 #김현석 #손근호
분장스태프  #SF MAKE-UP정원희
전혜린 #허가영 #이태인
의상스태프 #김수아
운영실장 #정정은
기획 #박영선
CAST
그랑왈츠  #신송현 #정아람 #한지연 #김희현 #김니시 #유지영 #손소현 #심수정 #송관석 #김주현 #문병주 #이상규 #이근희 #이현영 #허요환 #허대청
샘물  #강은혜 #보그단M.플로피뉴   
젠자노 꽃 축제 #공유민 #박관우 #강민지 #우건희 #황유정 #홍주연 #이희지 #박지혜 #곽지오 #성하림
베니스카니발  #임예섭 #하승수 #강민영 #강진구 #신송현 #한지연 #노윤정 #정혜윤 #신서희 #송관석 #이현영 #이근희 #허대청
봄의소리  #황유정 #김희현 #홍주연 #박지혜 #김주현 #문병주 #허요완 #이상규
탈리스만  #조희원 #이택영 #강은혜 #보그단M.플로피뉴
광주문화예술회관
관장 #하경완
공연지원과장  #양승수 
공연기획팀장 #박정애
행정 #곽영미  홍보 #손선미
홍보마케팅팀장 #모성일
무대팀장 #장준호
조명 #정흥기 #박성준
음향 #장준호 #강재성
무대 #김진환 #강장선",UCc3xbbWSSeqsP_G3z2yEM5w,진시영 (SIYON JIN),2022-04-19T16:41:02Z,147,2.45,False,349,7,0,https://www.youtube.com/watch?v=lVElCO7CXIM,179,207,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
bB7YCQskP78,광주시립발레단 수시공연 발레살롱콘서트 공연3,,UCnb1hspgY_g90R3QwkpMHzw,광주북구문화아트인홈,2022-07-25T01:07:49Z,1577,26.28,False,1816,23,0,https://www.youtube.com/watch?v=bB7YCQskP78,395,305,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
QhluiieihAA,"전석 매진의 신화✨발레, 백조의 호수 2018년 풀버전 ;  Swan Lake Ballet / Лебединое Озеро / Le lac des cygnes[광주시립발레단]","국립발레단 예술감독을 지낸 최태지 단장이 이끄는 
광주시립발레단의 발레공연 실황 풀버전 ✨
차이코프스키 3대 발레 중 하나로 고전발레의 진수를 느낄 수 있는 작품.

[2018년 8월 공연]

#광주시립발레단 #백조의호수 #언택트공연",UCRvrYUbatHPDc-snY-jCG0A,광주MBC,2019-04-10T04:30:00Z,7133,118.88,False,752531,5109,309,https://www.youtube.com/watch?v=QhluiieihAA,265000,11543,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
mCiXsXIbcGc,문화예술교실을 아시나요? ·발레교실편· [광주문화예술회관][시민기자단 1기],"문화예술회관에서 하는 일과 문화예술교실 중 발레교실을 소개합니다.
-광주문화예술회관 시민기자단 1기 박혜경

#광주문화예술회관 #문화예술교실 #광주시립발레단 #발레교실 #시민기자단



[채널구독]
https://url.kr/v65ht4

[광주문화예술회관]
홈페이지 https://gjart.gwangju.go.kr/cmd
블로그 https://blog.naver.com/iluvgac
인스타그램 https://www.instagram.com/i_love_gac
페이스북 https://www.facebook.com/gacenter
카카오톡채널 https://pf.kakao.com/_mxnrxhxl
네이버TV https://tv.naver.com/gactv",UC02x5SS_0-45ZZ13ROGsdtQ,광주예술의전당 Gwangju Arts Center,2023-05-19T07:12:37Z,265,4.42,False,653,10,0,https://www.youtube.com/watch?v=mCiXsXIbcGc,4420,783,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
OkueCUtmZCw,광주시립발레단 제133회 정기공연 [호두까기 인형],"광주시립발레단 제133회 정기공연 [호두까기 인형]
공연일시
2022.12.21. 19:30

공연장소
국립아시아문화전당 예술극장 극장2 

주최
광주문화예술회관/국립아시아문화전당

주관
광주시립발레단

캐스팅정보
클라라 - 강은혜
호두까기 왕자 – 보그단M.플로피뉴 

연출진정보
총연출 및 예술감독 박경숙
안무 김용걸 
연출 원자승 
영상디자인 김장연
의상디자인 박지우
조명디자인 김연수
소품디자인 윤미연
분장디자인 구유진
기술감독   유준규

#Nutcracker #TheNutcraker #호두까기인형 #광주시립발레단
#박경숙 #김용걸 #원자승 #ballet #gwangjucityballet #클라라 #호두까기 왕자",UC02x5SS_0-45ZZ13ROGsdtQ,광주예술의전당 Gwangju Arts Center,2023-01-25T10:00:11Z,5476,91.27,False,32762,357,10,https://www.youtube.com/watch?v=OkueCUtmZCw,4420,783,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
lnygNsSX2Sk,광주시립발레단 발레 살롱콘서트 III,"광주시립발레단 2021년 수시공연 발레 살롱콘서트III 「백조의 호수 하이라이트 & 레이몬다 3막 중 ‘결혼식 피로연’」

총연출  최태지  (광주시립발레단 예술감독)
진    행  박진영  (광주대학교 교육혁신연구원장)
수석 발레마스터  조재욱
발레 미스트리스  구윤지
게스트 발레미스트리스  전은선
게스트 발레마스터  홍우연",UC02x5SS_0-45ZZ13ROGsdtQ,광주예술의전당 Gwangju Arts Center,2021-06-12T06:15:06Z,4531,75.52,False,8301,124,10,https://www.youtube.com/watch?v=lnygNsSX2Sk,4420,783,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
DPRnTmpFRHg,광주시립발레단 [해 적] 하이라이트🧐,"광주시립발레단 제141회 정기공연
'해적'

2025. 9. 26 (금) ~ 27. (토)
광주예술의전당 대극장",UC02x5SS_0-45ZZ13ROGsdtQ,광주예술의전당 Gwangju Arts Center,2025-12-18T07:13:11Z,959,15.98,False,1375,22,1,https://www.youtube.com/watch?v=DPRnTmpFRHg,4420,783,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
xgVY3nL5378,광주시립발레단 발레살롱콘서트 하이라이트,"○ 일     시 : 2023. 3. 3.(금) 19:30 ~ 20:50 (80분)
○ 장     소 : 북구문화센터 공연장(2층)
○ 공 연 명 :  발레살롱콘서트
○ 공연단체 : 광주시립발레단
○ 공연내용 : 발레 정기공연
○ 공연문의
- 북구문화센터 대관담당자 062-410-8368",UCnb1hspgY_g90R3QwkpMHzw,광주북구문화아트인홈,2023-04-14T02:45:02Z,115,1.92,False,522,10,1,https://www.youtube.com/watch?v=xgVY3nL5378,395,305,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
H4p8BXcPV4o,2025 광주시립발레단 Voice of Spring Gala 수석무용수 강민지리나 #ballet #ballerina #광주광역시 #광주시립발레단 #불새,,UCCXZ4BXBYaqzeBruGaJ-LcA,파란누나,2025-03-26T07:42:37Z,20,0.33,True,685,6,0,https://www.youtube.com/watch?v=H4p8BXcPV4o,78,113,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
-JnQJgCfV9w,"[단독] ""4시간 동안 맞아""…기소돼도 분리조치 안 해 / SBS","광주시립발레단의 여성 단원이 남성 동료로부터 4시간에 걸쳐 폭행을 당했습니다. 가해 남성은 상해 혐의로 기소됐는데, 발레단을 관리운영하는 기관이 두 달 가까이 당사자 분리조치는커녕 제대로 된 진상 조사도 하지 않은 것으로 드러났습니다.

KBC 김재현 기자의 단독 보도입니다.

원문 기사 더보기 
https://news.sbs.co.kr/y/?id=N1006460327

[SBS 단독보도] 기사 더보기 
https://news.sbs.co.kr/y/t/?id=10000000034
 

#SBS뉴스 #SBS단독보도 #발레단

▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube 
▶SBS 뉴스 라이브 : https://n.sbs.co.kr/youtubeLive , https://n.sbs.co.kr/live 

▶SBS 뉴스 제보하기
홈페이지: https://n.sbs.co.kr/inform 
애플리케이션: 'SBS뉴스' 앱 설치하고 제보 - https://n.sbs.co.kr/App 
카카오톡: 'SBS뉴스'와 친구 맺고 채팅 - https://pf.kakao.com/_ewsdq/chat 
페이스북: 'SBS뉴스' 메시지 전송 - https://www.facebook.com/sbs8news 
이메일: sbs8news@sbs.co.kr 
문자: #6000 
전화: 02-2113-6000 

홈페이지: https://news.sbs.co.kr/ 
페이스북: https://www.facebook.com/sbs8news 
트위터: https://www.twitter.com/sbs8news
카카오톡: https://pf.kakao.com/_ewsdq
인스타그램: https://www.instagram.com/sbsnews",UCkinYTS9IHqOEwR1Sze2JTw,SBS 뉴스,2021-09-09T12:16:25Z,131,2.18,False,6644,69,22,https://www.youtube.com/watch?v=-JnQJgCfV9w,5240000,344837,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
a29OWGBolSU,광주시립발레단 수시공연 - 발레 살롱 콘서트 #1,"#광주시립발레단 수시공연 - 발레 살롱 콘서트 #1

대화와 토론의 장이자 문화와 지성의 산실, 중개소와 같은 역할을 했던 18세기의 유럽의 ‘살롱’을 컨셉으로, 광주시립발레단과 관객이 발레작품에 대해 함께 대화하며 문화예술에 대한 소양을 키우고 교류할 수 있는 ‘발레 살롱’의 문을 엽니다! 광주시립발레단 발레 살롱 콘서트에서 발레와 더욱 가까이 친교를 나눠 보세요!

#발레살롱콘서트 #발레공연 #발레 #할리퀸아드
#라실피드 #고집쟁이딸 #돈키호테 #공연실황",UC02x5SS_0-45ZZ13ROGsdtQ,광주예술의전당 Gwangju Arts Center,2020-06-04T17:54:53Z,4013,66.88,False,5400,88,7,https://www.youtube.com/watch?v=a29OWGBolSU,4420,783,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
6KlQWcESOUc,2025 광주시립발레단 Voice of Spring Gala 수석무용수 강은혜리나 #ballerina #ballet #광주시립발레단 #광주광역시 #강은혜리나 #천사 #주님의은혜,,UCCXZ4BXBYaqzeBruGaJ-LcA,파란누나,2025-03-26T07:46:49Z,24,0.4,True,412,5,0,https://www.youtube.com/watch?v=6KlQWcESOUc,78,113,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
8hHJcDntbVI,광주시립발레단 정기공연 ‘해적‘ 연습 현장,"🎬 광주시립발레단 141회 정기공연 ‘해적‘ 연습 현장 대공개 -1

📍호쾌한 해적들의 무용담 ‘해적‘
📍2025년 광주시립발레단 최고의 기대작
📍화려한 무대와 역동적인 군무로 펼쳐지는 로맨틱한 모험의 세계
📍광주예술의전당 대극장
📍9월 26일(금) 19:30 / 27일(토) 15:00, 19:00
📍7세 이상 관람가(초등학생 이상 관람가)
📍R석 5만원 / S석 3만원 / A석 2만원
📍선예매 오픈 : 8월 28일(목) 14:00
📍일반예매 오픈 : 8월 29일(금) 14:00
📍예매처 : 광주예술의전당, 티켓링크
📍예매문의 : 1588-7890, 062-522-8716",UCKOMEochRp6E4vJWRY06bUA,광주시립발레단,2025-08-27T04:52:11Z,46,0.77,True,832,11,0,https://www.youtube.com/watch?v=8hHJcDntbVI,49,3,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
--Y78nbWgbc,"광주시립발레단, 내부 고발자에 보복성 전수조사 의혹..광주시 '감사' / KBC뉴스","광주시립발레단이 내부 고발한 직원을 상대로 보복성 전수조사를 벌였다는 의혹이 제기됐습니다.

해당 업무만을 대상으로 진행한 비정기 전수조사는 이번이 처음이었는데, 제보자는 내부 고발에 대한 괘씸죄에 걸려든 것 같다며 힘들어하고 있습니다. 

정의진 기자입니다.

✔ 더 많은 광주·전남 뉴스를 보고싶다면 KBC뉴스를 '구독' 해주세요",UCVcLszfUBN9rTmc0A0uDRSQ,KBC 뉴스,2022-08-30T12:40:51Z,168,2.8,False,960,8,0,https://www.youtube.com/watch?v=--Y78nbWgbc,508000,43942,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
E9s40Z5wLJw,광주시립발레단 수시공연 발레살롱콘서트 공연2,,UCnb1hspgY_g90R3QwkpMHzw,광주북구문화아트인홈,2022-07-25T00:56:02Z,1219,20.32,False,2119,20,0,https://www.youtube.com/watch?v=E9s40Z5wLJw,395,305,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
eZ_gU063nTU,광주시립발레단 초청공연 '돈키호테 하이라이트',광주시립발레단 초청공연 '돈키호테 하이라이트',UCnb1hspgY_g90R3QwkpMHzw,광주북구문화아트인홈,2023-09-15T05:04:52Z,99,1.65,False,363,6,0,https://www.youtube.com/watch?v=eZ_gU063nTU,395,305,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
Dyxv4UNWcqk,[GAC 안방예술극장] 광주시립발레단 - 로맨틱발레 '라 실피드' 1막,"광주시립예술단의 새로운 공연컨텐츠를 확인하고 싶으시다면 구독을 눌러주세요. 
광주문화예술회관 홈페이지(https://gjart.gwangju.go.kr)에 오시면 더 많은 정보를 확인할 수 있습니다. 

공연제목: 광주시립발레단 제124회 정기공연 [라 실피드] 중 1막
공연일시: 2019년 4월 6일 14시 30분 / 
공연장소: 광주광역시문화예술회관 대극장

총연출:최태지
안무: 오귀스트 부르농빌
재안무: 안드레이 볼로틴, 배주윤
음악: 미하일 헤르만 레빈스코드
지휘자: 로만 데니소브
실피다·구윤지, 제임스·이기행, 에피·김진경, 마지·김주현
출연: 광주광역시립발레단 외
협연: 광주여성필하모닉오케스트라",UC02x5SS_0-45ZZ13ROGsdtQ,광주예술의전당 Gwangju Arts Center,2020-09-23T05:00:02Z,2676,44.6,False,2143,36,3,https://www.youtube.com/watch?v=Dyxv4UNWcqk,4420,783,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
Lsurd7jomj0,성탄 특집 광주시립발레단 '잠자는 숲 속의 미녀' The Sleeping beauty,"성탄 특집 광주시립발레단 제 127회 정기 공연 
차이콥스키 3대 발레 시리즈 세 번째 공연
*광주에서 20년만에 만나는 전막공연!
'잠자는 숲 속의 미녀'

주요 내용
 왕궁에서 오로라공주의 탄생을 축하는 세례식이 한창인데 식에 초대 받지 못한 마녀 카라보스가 공주가 16세가 되는 해 물레 바늘에 찔려 죽을 것이라 저주를 내린다.
마녀의 계략에 빠져 100간의 깊은 잠에 빠진 오로라공주!
 그녀를 깨울 용기있는 사람은 누구인가?

안무: 마리우스 프티바
음악: 표트르 차이콥스키

광주시립발레단 공연 
총연출: 최태지
재안무: 장운규, 전효정
협연:광주시립교향악단
객원지휘: 최승한

#발레 #잠자는숲속의공주 #차이코프스키",UCRvrYUbatHPDc-snY-jCG0A,광주MBC,2020-12-25T07:30:11Z,7122,118.7,False,68976,868,40,https://www.youtube.com/watch?v=Lsurd7jomj0,265000,11543,PF235027,"광주시립발레단 기획공연, 발레살롱콘서트 Ⅰ: Voice of Spring",무용(서양/한국무용),광주 예술의 전당 소극장,2024-03-08,2024-03-09,,,
