video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
voa83bP-IHs,🎵뮤지컬 맘마미아!(Mamma Mia!)OST - Dancing Queen [2021 아트로드 3차공연] 경희대학교 연극영화과/국제지역연구원/용인문화재단,"[경희대학교 국제지역연구원 인문도시사업단]

::두근두근 행복 드림(Dream) 문화도시, 용인시: 마을로 찾아가는 문화도시::

작년 10월 2일 토요일, 죽전 야외음악당에서 펼쳐진 아트로드 공연!🎵🎤
코로나19 거리두기로 지친 마음을 랜선 뮤지컬 공연과 함께 풀어보아요!

경희대학교 연극영화학과 학생들의
뮤지컬 맘마미아!(Mamma Mia!)의 OST 'Dancing Queen' 입니다❣

✔instagram.com/iga_khu
✔https://blog.naver.com/igakhu
✔kiga@gmail.com

::두근두근 행복 드림(Dream) 문화도시, 용인시: 마을로 찾아가는 문화도시::

#뮤지컬 #맘마미아 #DancingQueen

▪CREDIT
자막 : #나눔템플릿",UChJePcf22c3K6rnKJOBlveg,경희대 IGA 인문도시,2022-02-09T09:30:15Z,152,2.53,False,100,6,0,https://www.youtube.com/watch?v=voa83bP-IHs,555,111,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
SoZ16iONRO0,부산시향의 두 번째 뮤직비디오 - 짠!! (BPO Musicscenery #2 Zzan!!),"부산시향은 2021 올해의 예술가로 작곡가 김택수를 선택했고, 
그가 매력적인 부산의 밤을 모티브로 작곡한 관현악곡 ‘짠!!’은, 
지난 4월에 부산과 서울에서 연이어 연주되었습니다. 

이 음악을 매력적인 부산의 밤바다와 야시장을 배경 삼아, 
2022년에 창단 60주년을 맞은 부산시향을 축하하는 영상으로 
풀어내었습니다. 악단을 사랑하시는 여러분께 연말에 드리는 
소소한 선물입니다. 

▼부산시향 2022 상반기 정기연주회 프로그램 링크
https://www.bscc.or.kr/04_art/?mcode=...",UCeySqDu5BowY_RD5sVYIYug,부산시립예술단TV,2021-12-13T06:00:09Z,264,4.4,False,357,7,0,https://www.youtube.com/watch?v=SoZ16iONRO0,2640,553,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
-UbQLiyEA4s,광명시립소년소녀 합창단 지휘자박훈,""" 진달래 꽃'

전국 시립소년소녀합창제 부산문화회관 대강당에서 열렸습니다
1박2일의 일정으로 멋지고 행복한 연주를 하고 온것 같아요

지휘자  박     훈
피아노  박혜진
해 금     정진의",UCEQY5nV2UC5qLTddJmgMY0Q,지휘자테너박훈,2015-10-24T05:10:17Z,342,5.7,False,579,7,0,https://www.youtube.com/watch?v=-UbQLiyEA4s,317,50,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
qfV_kmujj_U,아름다움/ 나눔 / 꿈꾸는 사람-화성시소년소녀합창단,"NEW용인 앙상블 페스티벌 Vol. 2 ' 전율'

2017년 11월 5일 7:30
용인포은아트홀

지    휘 신성문
피아노 윤다연
합    창 황윤서 외 35명

프로그램
아름다운 / G. P. Talemann
나눔 / 이현철
꿈꾸는 사람 / 김범준",UC8UUB-6OQmna_wq_F6HkHOQ,Be The Choralian JW,2017-11-10T15:41:12Z,693,11.55,False,654,7,2,https://www.youtube.com/watch?v=qfV_kmujj_U,783,228,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
6tlJdTz3XuA,[문화&공연] '한양의 수도성곽'을 세계유산으로!,"북한산성을 포함한 '한양의 수도성곽'을 세계유산으로 등재하기 위한 최종 신청서가 올초 제출된 가운데 북한산성 가치를 재조명하는 자리가 이달 마련됩니다.

고양시는 오는 5일 킨텍스 제2전시장에서 '북한산성 행궁지 발굴성과 학술대회'를 열고, 지난 6차례에 걸친 정밀 발굴 조사 결과와 활용 방안 등을 논의합니다.

특히 군사 요충지이자 전란시 통치 거점이었던 '북한산성 행궁지'를 학술적으로 입증함으로써 내년 7월 예정된 세계유산 등재 심사에도 힘을 실을 예정입니다.
---
경기상상캠퍼스는 상설 체험 전시 '그림책이 참 좋아'를 오는 15일까지 연장 운영하고, 전시와 연계해 작가 강연회를 개최합니다.  

'그림책이 참 좋아' 전시는 국내 인기 그림책 작가 21인이 참여해 총 133점의 원화를 선보이며 미디어 아트, 애니메이션, 체험 콘텐츠를 운영합니다. 

유설화 작가 강연회는 오는 7일 디자인 1978 라이브러리에서 무료로 열립니다.  

자세한 일정과 참여 방법은 누리집을 통해 확인할 수 있습니다.
---
용인문화재단은 오는 21일 용인포은아트홀에서 용인시립소년소녀합창단 제47회 정기연주회 'Dream of Singing Stars'를 개최한다고 밝혔습니다.

클래식, 동요, K-pop 등 세대를 아우르는 레퍼토리로 공연에 깊이를 더하고 스페셜 게스트로 바이올리니스트 박재현이 함께해 더욱 풍성하고 완성도 높은 무대를 선보일 것으로 기대를 모읍니다. 

공연은 전석 무료이며, 5세 이상부터 관람할 수 있으며 자세한 사항은 용인문화재단 홈페이지를 통해 확인할 수 있습니다.
---
경기아트센터는 도민의 예술 이해와 체험 기회를 넓히기 위해, 2026년 상반기 통합 예술교육 브랜드 '오늘수업 : ARTS'를 새롭게 선보이고 수강생 모집에 나섭니다.  

모집기간은 오는 12일까지이며, 정규 강좌는 16일부터 시작합니다. 

경기아트센터에서는 미술·음악·무용 등 예술실기 중심 강좌를, 경기국악원에서는 국악과 전통무용을 중심으로 한 전통예술 특화 강좌를 운영하며 홈페이지를 통해 수강신청할 수 있습니다.

#북한산성 #경기상상캠퍼스 #용인문화재단 #경기아트센터

▶ OBS 뉴스 채널 구독하기
https://youtube.com/@obs3660?sub_confirmation=1

▶ OBS 뉴스 기사 더보기 
PC : http://www.obsnews.co.kr
모바일 : http://m.obs.co.kr

▶ OBS 뉴스 제보하기
이메일 : jebo@obs.co.kr
전화 : 032-670-5555",UComhAmtkBwTPF_PvwN8Gc6w,OBS뉴스,2026-03-03T12:21:37Z,155,2.58,False,77,0,0,https://www.youtube.com/watch?v=6tlJdTz3XuA,387000,84851,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,match,0,False,False,2,no_strong_signal,장소 일치
uJhnhZae2AY,[안양시립소년소녀합창단] 건강하고 밝은 웃음 안시소. - 단원생활 1,,UC0LbUl449SaVL006hMw2JPQ,안양시립소년소녀합창단,2020-07-24T05:20:30Z,695,11.58,False,853,12,,https://www.youtube.com/watch?v=uJhnhZae2AY,606,139,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
rE3K8nPWRMg,광주 북구 시니어합창단  제11회 정기연주회 Stage 3(여행을 떠나요 외 2곡),"광주 북구 시니어합창단  제11회 정기연주회 Stage 3 (알 수 없는 인생/어느 70대 노부부의 이야기, 여행을 떠나요)공연 영상입니다.",UCFzRfLorAiy7V3wlcvjC-tQ,박형일,2022-12-01T15:46:32Z,958,15.97,False,269,0,0,https://www.youtube.com/watch?v=rE3K8nPWRMg,720,274,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
vbECjLPBf4g,"대구시립합창단 제130회 정기연주회, 내 안의 동심(3.수리수리 마수리) - 국현 (Cond. Tony Dong Hyun KIM)","Daegu City Choir the 130th Regular Concert
Conductor : Tony Dong Hyun KIM

대구시립합창단 제130회 정기연주회

지 휘 : 김동현
일 시 : 2015. 9. 10 (목) 오후7:30
장 소 : 대구시민회관 그랜드 콘서트홀",UCH4PapZ4YKXOtkViGipinYA,지휘자의 삶,2015-10-18T15:36:18Z,192,3.2,False,738,12,0,https://www.youtube.com/watch?v=vbECjLPBf4g,434,182,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
1D6SHf3V9BQ,lascia ch'lo pianga,김포시립소년소녀합창단 정기연주회,UC6Dc5z-Fb9LZPw0vIao9UBg,조윤준,2014-12-16T13:55:23Z,205,3.42,False,469,8,1,https://www.youtube.com/watch?v=1D6SHf3V9BQ,4,1,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
bUKZ3aClqzs,친구야,"전국시립소년소녀합창제 기념 위촉곡
김진아 작사
이호준 작곡",UCCdAorXZL3N1J52uHpQZPnA,윤세령,2016-09-29T00:27:03Z,224,3.73,False,3568,24,3,https://www.youtube.com/watch?v=bUKZ3aClqzs,12,2,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
7nlFdlzdr_w,[구리시립합창단] 제 47회 행복콘서트 'The Ground',"[구리시립합창단] 제 47회 행복콘서트 'The Ground'
2021년 3월 31일 '소망' - 당신의 봄이 행복하길...",UCc9Xi9uyu4K3_MEcRP0n7gQ,구리시립합창단,2021-04-06T09:28:10Z,217,3.62,False,176,7,0,https://www.youtube.com/watch?v=7nlFdlzdr_w,866,303,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
q6oGW48p0oE,Far Away멀리 떠날지라도),City boys and girls chorus light,UC8YBc_VueEwmP0nH4SaSN-Q,이초아,2013-06-30T13:18:41Z,177,2.95,False,48,0,0,https://www.youtube.com/watch?v=q6oGW48p0oE,1,3,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
6JkT6zeE7OY,안양시립소년소녀합창단-It's a grand night,그랜드나잇,UCsE0W_lfOfKre3G0VjUcytA,이건륜,2019-07-08T10:45:52Z,207,3.45,False,965,18,0,https://www.youtube.com/watch?v=6JkT6zeE7OY,618,205,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
DmPgASUbnD0,[안양시립소년소녀합창단] - 38회 정기연주회 중 -  A Little Duck #오보에랑같이 #오리가진짜등장?,"[안양시립소년소녀합창단 - A Little Duck]

제        목    A Little Duck
노        래    안양시립소년소녀합창단


#An​-Yang Civic Children's Choir
#Choir #Chidren'sChoir #소년소녀합창단 #안양시립소년소녀합창단",UC0LbUl449SaVL006hMw2JPQ,안양시립소년소녀합창단,2021-07-28T04:08:13Z,150,2.5,False,835,15,1,https://www.youtube.com/watch?v=DmPgASUbnD0,606,139,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
OsiisVvLYhI,다함께노래부르자,"2016년 전국시립소년소녀합창제 위촉곡 
김진아 작사
이호준 작곡",UCCdAorXZL3N1J52uHpQZPnA,윤세령,2016-09-29T00:31:46Z,213,3.55,False,1689,17,1,https://www.youtube.com/watch?v=OsiisVvLYhI,12,2,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
ch1bVZ5hB7w,[안양시립소년소녀합창단] 인터뷰 영상 01,"본 영상은 2021년 9월 10월 평촌아트홀에서 진행된
녹음 및 촬영 내용을 담은 영상입니다.
각 곡별로 녹음 과 촬영, 인터뷰를 진행하였고
이번 47회 정기연주회를 위해 인터뷰 위주의 간략한 영상으로 재편집 된 영상입니다.
앞으로 공개될 작품이전에 본 영상을 선공개 합니다.
추 후 업로드 될 영상에도 많은 관심 부탁드립니다. 

촬영장소 : 평촌아트홀
촬영감독 : 이종철 
출        연 : 안양시립소년소녀합창단",UC0LbUl449SaVL006hMw2JPQ,안양시립소년소녀합창단,2021-12-06T09:03:52Z,222,3.7,False,338,8,0,https://www.youtube.com/watch?v=ch1bVZ5hB7w,606,139,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
jybeBB3e4Cs,2017서산소년소녀합창단정기연주회,,UCvJoT86S5clnbQW9f3ckJxQ,조화식,2017-11-13T08:18:05Z,192,3.2,False,159,7,0,https://www.youtube.com/watch?v=jybeBB3e4Cs,2,3,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
6XLGCSZYKlc,"[합창친구들 뉴우스] 합창 연주 소식(안성시립소년소녀합창단, 굿뉴스합창단,중앙대학교) (2020. 11. 18)","#합창 #합창뉴스 #합창연주 #합창소식 #안성시립소년소녀합창단 #굿뉴스합창단 

안녕하세요 윤학원의 합창친구들에서는 
지역별 합창계의 뉴스(합창단 연주, 세미나 등)를 
제작하여 여러분들께 알려드리고자 합니다. 

이번 뉴스는

* 안성시립소년소녀합창단 제8회 정기연주회 11월 14일  
* 굿뉴스합창단 제9회 정기연주회 11월 19일 (조난영 특파원)
* 중앙대학교 작곡전공 졸업연주회 11월 19~20일
많은 관심과 응원 부탁드립니다. 

앞으로도 합창친구들 뉴우스를 통해 많은 합창 소식을 공유하겠습니다!",UCl5TPN8JDaMRGkovOtzoL6g,윤학원의 합창친구들,2020-11-18T09:45:53Z,111,1.85,False,265,11,0,https://www.youtube.com/watch?v=6XLGCSZYKlc,6010,124,PF287214,제47회 용인시립소년소녀합창단 정기연주회 [용인],서양음악(클래식),용인포은아트홀,2026-03-21,2026-03-21,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
pqvKxB66_b8,박지훈 감성가곡집을 위한 김억숙 교수님 추천,,UCDE1OBUfHKYEZJCiyvVWhfg,지휘자 & 작곡가 박지훈 Jihoon Park,2022-02-28T04:17:12Z,123,2.05,False,203,8,0,https://www.youtube.com/watch?v=pqvKxB66_b8,4620,369,PF253714,제189회 인천시립합창단 정기연주회,서양음악(클래식),아트센터 인천 콘서트홀,2024-12-12,2024-12-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
FMPLZ0s7uhg,윤학원 마에스트로가 지휘하는 인천시립합창단 특별 공연,"인천평생학습관 미출홀에서 아름다운 하모니가 울려 퍼집니다. 한국 합창 음악계의 대부인 세계적인 지휘자 윤학원 마에스트로가 지휘하는 인천시립합창단의 특별 공연입니다. 

지휘자 윤학원은 남자의 자격 청춘합창단 지휘자로 출연해 대중들에게 널리 알려졌는데요. 그가 지휘하는 인천시립합창단은 1995년 재 창단 후 세계합창박람회에 이르기까지 대한민국 합창의 위용을 자랑하고 있습니다. 

지휘자의 지휘를 시작으로 아름다운 클래식 공연이 울려 퍼지자 공연장을 찾은 관객들은 어느새 음악에 심취하고 빠져듭니다.

이날 공연에서는 베토벤의 운명부터 멘델스존의 축혼 행진곡까지 16곡의 하이라이트만 편곡한 클래식 음악들을 감상할 수 있었습니다. 

인천시립합창단의 격조 높은 합창과 윤학원 지휘자의 맛깔스러운 지휘가 어우러져 공연을 보는 내내 관객들에게 아름다운 감동이 전해졌습니다. 

이번 클래식 공연을 통해 그동안 어렵게만 느껴졌던 클래식 음악이 쉽고 친근하게 다가오는 소중한 시간이었습니다.

지금까지 시민기자 최강덕이었습니다.",UC960xfXepXPsJ8HHePGvAKw,인천광역시,2014-02-20T01:56:52Z,123,2.05,False,8051,16,0,https://www.youtube.com/watch?v=FMPLZ0s7uhg,89100,7712,PF253714,제189회 인천시립합창단 정기연주회,서양음악(클래식),아트센터 인천 콘서트홀,2024-12-12,2024-12-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
PyMRoqVADz8,[합창] 사랑하는 자들아(이현철) - 인천 시립 합창단,"성가 합창의 명곡인 이현철 작곡가의  '사랑하는 자들아'는 요한일서 4장 말씀을 바탕으로 하나님의 크신 사랑과 우리 공동체의 사랑을 아름다운 선율로 담아낸 곡입니다. 
『예수 나의 기쁨 1집』에 수록되어 많은 교회 성가대에서 꾸준히 사랑받고 있습니다.

""사랑하는 자들아 우리가 서로 사랑하자 사랑은 하나님께 속한 것이니 사랑하는 자마다 하나님께로 나서 하나님을 알고"" (요한일서 4:7)

사랑하는 자들아
To beloved man
이 현철 작곡
[예수나의기쁨 1집] 수록곡

★혼성4부(SATB) 합창 연습을 위해 각 파트를 정확히 익힐 수 있도록 제작한 홀리프레이즈만의 음성 가이드입니다.★

사랑하는 자들아(이현철) 파트별 연습 바로가기

[합창] https://youtu.be/PyMRoqVADz8

[소프라노] https://youtu.be/Q6c4mE8J-yQ

[알토] https://youtu.be/KdTnk31zGgw

[테너] https://youtu.be/K7hl-FPt9pw

[베이스] https://youtu.be/82rXLyFYt5E

[피아노 MR] https://youtu.be/LAHUWKSYqzE

[SATB] https://youtu.be/42wSNlZqAD0

✝️찬양을 통해 주님의 임재를 경험하는 모든 분들께 이 영상을 드립니다. 좋아요 👍와 구독 🔔을 눌러주세요 큰 힘이 됩니다!

✔사랑하는 자들아(이현철) SATB Vocal 파트연습곡 모음
https://www.youtube.com/playlist?list=PLLFgovPx_2C7wzMr442EX86969HI2KlOI

✔홀리프레이즈의 성가 합창곡 모두듣기
https://youtube.com/playlist?list=PLLFgovPx_2C4HL5VDzz8iZXvE_OpaPpqR&si=CIK1-0bRPnsG-rOz

✔홀리프레이즈의 성가곡 SATB Voice 합창 모두듣기
https://www.youtube.com/playlist?list=PLLFgovPx_2C5VN-M94RXwiDJJEArBP0UF

✔홀리프레이즈의 찬송가 SATB Voice 합창 모두듣기
https://www.youtube.com/playlist?list=PLLFgovPx_2C4cmAfeZJ8m69Fh0kOPptQm

사랑하는 자들아 우리가 서로 사랑하자
사랑은 하나님께 속한 것이니
사랑하는 자마다 하나님께로 나서
하나님을 아나니 하나님은 사랑이시라

사랑하는 자들아 우리가 서로 사랑하자
사랑은 하나님께 속한 것이니
사랑하는 자마다 하나님께로 나서
하나님을 아나니 하나님은 사랑이시라

사랑은 여기 있으니
우리가 하나님을 사랑한 것 아니요
하나님이 우리를 사랑하사 우리 죄 인하여
화목제로 그 아들을 보내셨음이라

사랑하는 자들아 우리가 서로 사랑하자
사랑은 하나님께 속한 것이니
사랑하는 자들아 하나님이 이같이
우릴 사랑 우릴 사랑하셨으니
우리도 서로 사랑 우리도 서로 사랑하는 것이 마땅하도다
사랑하는 자들아

음원 인천시립합창단: https://youtu.be/YX2mTDApfZ0?si=tJwIIYgJzTMYPSrt
_____________________________________________
#사랑하는자들아 #이현철 #성가대파트연습 #예수나의기쁨",UCgpEGYud5oigh2SrS0QUe_A,홀리프레이즈,2026-04-12T05:30:25Z,238,3.97,False,962,5,1,https://www.youtube.com/watch?v=PyMRoqVADz8,21700,5700,PF253714,제189회 인천시립합창단 정기연주회,서양음악(클래식),아트센터 인천 콘서트홀,2024-12-12,2024-12-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
n82NF7KjzEc,베르디 레퀴엠 인천시립합창단,,UC8WA9GjfAJWme6erx1-lR8w,미디어생활TV 공감복지라디오,2026-06-05T07:32:41Z,60,1.0,True,829,9,0,https://www.youtube.com/watch?v=n82NF7KjzEc,4140,3569,PF253714,제189회 인천시립합창단 정기연주회,서양음악(클래식),아트센터 인천 콘서트홀,2024-12-12,2024-12-12,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
HATPQWai50o,"소영(임소영, soyoungyim) - 쏘쏘(백아연)","원곡: 쏘쏘(백아연)
https://youtu.be/BbQG-S4mU0U",UClpIYiPvfuPdljqurMx1evA,MOON TO STAR,2020-11-12T20:18:48Z,64,1.07,False,1511,10,0,https://www.youtube.com/watch?v=HATPQWai50o,142,112,PF264287,영화음악 콘서트: 노크 시네마 [김포],한국음악(국악),김포아트빌리지 야외공연장,2025-05-03,2025-05-03,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
RcpRGhWYAFI,지드래곤 콘서트 갔더니.. #지디 #지드래곤 #지디콘서트,,UCWc4x2Wf7MsVJD8Ap8jOzUw,유채훈의 웃음극장,2025-03-30T07:55:30Z,47,0.78,True,1527796,22451,219,https://www.youtube.com/watch?v=RcpRGhWYAFI,833000,790,PF264287,영화음악 콘서트: 노크 시네마 [김포],한국음악(국악),김포아트빌리지 야외공연장,2025-05-03,2025-05-03,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
4o8TgQcIOK8,한국인이 라스베가스 스피어 공연장 가서 깜짝 놀란 이유와 문화충격,,UC_6Xjm8MX29VmgcmFcrs85A,나도 알고 너도 알고,2025-04-30T23:51:24Z,59,0.98,True,234387,1596,58,https://www.youtube.com/watch?v=4o8TgQcIOK8,71700,196,PF264287,영화음악 콘서트: 노크 시네마 [김포],한국음악(국악),김포아트빌리지 야외공연장,2025-05-03,2025-05-03,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
WcIES3zzNK4,이보다 더 특별할 수 없는 100번째 콘서트✨ 《아이유 콘서트 : 더 위닝》 스페셜 예고편 #CGV 최초 공개!,"유애나와 아이유가 함께하면 사랑이 100배🥲
함께해서 더 뜻깊고 반짝이던 순간들∗̥✩⁺˚♡
유애나, 다시 즐길 준비 되셨나요?

🎬 《아이유 콘서트 : 더 위닝》
💖 스페셜 예고편 #최초공개
💖 2025년 1월 24일 #CGV #단독개봉

#아이유콘서트더위닝 #IUCONCERTTHEWINNING #THEWINNING #CGV #스페셜예고편 #최초공개 #1월24일대개봉 #아이유 #IU",UCmjUMtUw6wXLrsULdxuXWdg,CGV,2025-01-15T03:02:18Z,59,0.98,True,50063,1979,197,https://www.youtube.com/watch?v=WcIES3zzNK4,140000,1787,PF264287,영화음악 콘서트: 노크 시네마 [김포],한국음악(국악),김포아트빌리지 야외공연장,2025-05-03,2025-05-03,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
idpAbMXNVxg,윈터가 미안해한 에스파 콘서트 '티켓팅 방식',#aespa #에스파 #윈터 #에스파콘서트 #winter #에스파마이 #마이 #aespamy,UCNCrr12qcXWAcHlC5oVCNIg,아이돌다있슈,2025-02-21T09:01:01Z,59,0.98,True,975801,29637,388,https://www.youtube.com/watch?v=idpAbMXNVxg,35300,488,PF264287,영화음악 콘서트: 노크 시네마 [김포],한국음악(국악),김포아트빌리지 야외공연장,2025-05-03,2025-05-03,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
bMinhjxpzLs,독일 오케스트라 연주,페스티벌,UChfyBSXgHY-PkJXsCu5Ol4g,뽕뽕뽕 쇼츠 _ BongBongBong shorts,2022-02-07T20:34:39Z,77,1.28,False,61,1,2,https://www.youtube.com/watch?v=bMinhjxpzLs,6,16,PF257258,부천필하모닉오케스트라 해설음악회 Ⅰ: 슈베르트 [부천],서양음악(클래식),부천아트센터 콘서트홀,2025-03-13,2025-03-13,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
XS3JuFD3li8,바이올리니스트 박진희 (피아니스트 김기경)  1.사랑의 인사  2.Banjo and fiddle  3.  목일신동요주제에 의한 환상곡--제7회 목일신따르릉예술제,"2023년 10월 7일 토 PM5시
복사골문화센터 아트홀에서 열린
제7회 목일신따르릉예술제 중

사랑의 인사 (Edward Elgar)
Banjo and Fiddle (William Kroll 작곡)
목일신 동요주제에 의한 환상곡 (김기경 편곡)

바이올리니스트 박진희
예원학교/ 연세대학교 음악대학 졸업
유라시안필하모닉오케스트라,뉴월드필하모닉오케스트라 악장, 한경필하모닉오케스트라 악장대행, 성남시향, 부산시향, 포항시향, 대구mbc오케스트라, 대구 오페라 오케스트라, Deutsche Junge Sinfonie Orchester Japan, 플래직 오케스트라, 서울 페스타 필하모닉오케스트라 객원악장
유라시안필하모닉,뉴월드필하모닉,성남시향,부산시향,포항시향,대구mbc오케스트라와 협연
한중수교 20주년 기념음악회, 한독수교 130주년 기념음악회 연주
유튜브 ViolinistParkChinhee",UCyRHOUanto4aITSldyTL6HA,목일신따르릉예술제,2023-10-26T06:03:07Z,734,12.23,False,320,12,0,https://www.youtube.com/watch?v=XS3JuFD3li8,120,83,PF257258,부천필하모닉오케스트라 해설음악회 Ⅰ: 슈베르트 [부천],서양음악(클래식),부천아트센터 콘서트홀,2025-03-13,2025-03-13,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
