video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes
WYTeDWBUNaU,Harry Potter and the Half-Blood Prince in Concert | Concert Opening,"Live @ the Dr. Phillips Center for the Performing Arts in Orlando, FL.",UCoRUMfvSL4eLpvZO_QSZNpQ,gravitymind,2023-06-18T12:37:42Z,24,0.4,True,207778,5088,38,https://www.youtube.com/watch?v=WYTeDWBUNaU,2210,2993,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
1aTjA0JdHVs,우리가 해리포터의 음악을 듣는 것 만으로 마법세계로 떠날 수 있는 이유 (With 혼혈왕자 필름콘서트),"🧙‍♂️세종문화회관 예매 링크 및 공연정보🧙‍♂️
https://www.sejongpac.or.kr/portal/performance/performance/performTicket.do?performIdx=35900&menuNo=200320

세종문화회관 홈페이지에서 예매 시 
쿠폰코드 💎마법의 장난 끝!💎 (4/30까지 유효)
꼭 적용하고 예매하세요!

두근두근인거시여

채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UCQ22vTkq-ZraqEMsWiYybug/join

인스타그램: @sangsang__1026
문의 메일: ear_shark@naver.com

[사용된 음악]
Intro : Peachy - half.cool
Outro : Otis McDonald - Scarlet Fire",UCQ22vTkq-ZraqEMsWiYybug,귀상어,2025-04-17T04:59:33Z,665,11.08,False,14781,350,48,https://www.youtube.com/watch?v=1aTjA0JdHVs,102000,184,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
ani_z_KdRhI,The Hogwarts choir #HarryPotter #Hogwarts,"The Harry Potter: Complete 8-Film Collection is available on Blu-ray and Digital now.

WIZARDING WORLD TM and © Warner Bros. Entertainment Inc. WIZARDING WORLD Publishing Rights © J.K. Rowling WIZARDING WORLD characters, names and related indicia are TM and © Warner Bros. Entertainment Inc. All rights reserved.

#HarryPotter",UChPRO1CB_Hvd0TvKRU62iSQ,Harry Potter,2025-02-09T20:00:25Z,27,0.45,True,332359,11248,79,https://www.youtube.com/watch?v=ani_z_KdRhI,2820000,2878,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
34mRiUJAIuQ,우리의 청춘과 함께한 해리포터 비하인드 9탄,,UCsl-I7wN4vwB_TN1RMdeMrw,영드픽,2025-02-05T11:00:05Z,45,0.75,True,2923016,33112,198,https://www.youtube.com/watch?v=34mRiUJAIuQ,11600,131,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
nk622mCI3Bc,Harry Potter live orchestra at Royal Albert Hall😍 #harrypotter  #royalalberthall #orchestra,,UCtmHRGsV8APIElP9NfQWvcQ,İamgroot,2024-12-14T11:25:03Z,31,0.52,True,100506,2491,21,https://www.youtube.com/watch?v=nk622mCI3Bc,13200,197,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
b-91FrzSp1c,"Harry Potter & The Deathly Hallows Part 2 in Concert @ the Royal Albert Hall, London - Nov 3rd 2024",,UCeU1B900rva82fzcA89tpdg,Pauline Balat,2024-11-05T20:28:12Z,12,0.2,True,86390,,9,https://www.youtube.com/watch?v=b-91FrzSp1c,331,106,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
Io3CG5l2F7E,삭제장면 🎬 감옥에 갇힌 슬리데린과 구출하는 말포이 #해리포터,,UC81yvAZbv7O5YBJkHLcEN1g,쭈머 : Zoom,2024-11-29T03:00:23Z,41,0.68,True,1215923,15843,271,https://www.youtube.com/watch?v=Io3CG5l2F7E,86900,315,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
JNVMFyfZCjo,[FULL CAM] 제83회 코코페 무대 우승ㅣ네불의잔에이름을탔어ㅣHarry Potter OST + 9와4분의3승강장에서 너를 기다려(Run Away),"10코페 토요일에 해리포터 무대를 하고 왔습니다 :D
해포 무대 위시였는데 마침 또 할로윈이잖아요🎃

다같이 엠티가서 불의 잔 영화 본 걸 시작으로
연습 내내 즐겁게 준비했고,
무대 중 객석에서 호응이 들릴 때 스토리가 잘 전달되었구나 싶어서 정말 기뻤어요 :D
(도입부 안무 구상할 때 24K(투포케이)의 해리포터 댄스비디오를 일부 참고했습니다!)

그리고 첫 우승🏆️을 하게 되어서 또 행복합니다!
코스프레 무대를 시작한지 1년이 좀 안됐는데,
앞으로도 하고싶은 것들 열심히 또 즐겁게 해보겠습니다❤️

아무쪼록 이번 영상도 즐겁게 봐주시면 감사하겠습니다~.~

ෆ Member
👓 해리 포터 Harry Potter - 콩슈 @22shubean22 
🕐 헤르미온느 그레인저 Hermione Granger - 은유 @e_n_cos 
☺️ 론 위즐리 Ron Weasley - 사과 @imsagwa 
🐍 드레이코 말포이 Draco Malfoy - 로뮤 @Romucos 
🦡 세드릭 디고리 Cedric Diggory - 먐 @Myangvi 

ෆ Filmed by 
@wecanfly9

ෆ Set List 
1. Hedwig's Theme (Official OST)
2. Hedwig's Theme (Remix Maniacs Trap Remix) https://www.youtube.com/watch?v=fwoPlBb25Fo
3. Hedwig's Theme (KE KRA's Trap Mix) https://www.youtube.com/watch?v=7SB23-dW1ck
3. 9와 4분의 3 승강장에서 너를 기다려 - TOMORROW X TOGETHER

ෆ Twitter: https://twitter.com/22shubean22 
ෆ TikTok: https://www.tiktok.com/@22shubean22

* Disclaimer: This is a non-commercial, amateur event. The performance and this video are not associated with any business activities or profit-making purposes. All rights to the music belong to the original artists and copyright holders.

#cosplay #コスプレ #코스앤코믹 #코코페무대 #cosplaydance #코스프레무대 
#HarryPotter #해리포터 #해리포터무대 #dancecover #kpopinpublic",UC3o5YEWpBrt0FjT1B33HlHw,콩슈 cosplay,2025-10-19T10:00:25Z,442,7.37,False,10112,398,21,https://www.youtube.com/watch?v=JNVMFyfZCjo,445,27,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
tWYi_EOjVxo,The Sorting Feast and the Frog Choir #HarryPotter #Hogwarts,"The Harry Potter: Complete 8-Film Collection is available on Blu-ray and Digital now.

WIZARDING WORLD TM and © Warner Bros. Entertainment Inc. WIZARDING WORLD Publishing Rights © J.K. Rowling WIZARDING WORLD characters, names and related indicia are TM and © Warner Bros. Entertainment Inc. All rights reserved.

#HarryPotter #WizardingWorld",UChPRO1CB_Hvd0TvKRU62iSQ,Harry Potter,2024-10-07T13:15:59Z,27,0.45,True,1917864,66321,0,https://www.youtube.com/watch?v=tWYi_EOjVxo,2820000,2878,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
g6wsX_oUY1A,단 30분 나오고 말포이가 받은 돈 ㄷㄷ #해리포터,,UC81yvAZbv7O5YBJkHLcEN1g,쭈머 : Zoom,2024-02-25T12:00:43Z,37,0.62,True,4321831,54703,842,https://www.youtube.com/watch?v=g6wsX_oUY1A,86900,315,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
7-F7o94t-7Y,해리 포터와 혼혈 왕자 인 콘서트 세종문화회관 대극장 분위기,#해리포터 #해리포터와혼혈왕자 #해리포터와혼혈왕자인콘서트 #세종문화회관 #대극장,UCyUCBUXndS5ICM1qfYAzSrA,팡팡쇼팡,2025-05-17T12:21:29Z,60,1.0,True,1244,4,0,https://www.youtube.com/watch?v=7-F7o94t-7Y,286,670,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
9_zfIstG2E4,세종대극장을 가득 채운 마법의 시간!✨ 〈해리 포터와 죽음의 성물™ Part I 인 콘서트〉| 세종문화회관,"해리 포터와 죽음의 성물™ Part I 인 콘서트

🪄 〈해리 포터와 죽음의 성물™ Part I 인 콘서트〉
세종대극장을 가득 채운 마법의 시간!✨

호그와트 학생으로 찾아온 관객들부터⚡
페이스페인팅, 포토존, 굿즈존 등 다양한 이벤트까지!
공연장 곳곳이 해리 포터의 세계로 변신했어요🎩🧙‍♂️

현장의 열기와 여운이 그대로 전해지는 스케치로
모두의 마음속에 남은 진짜 ‘마법’을 느껴보세요🪄

 〈해리 포터와 죽음의 성물™ Part I 인 콘서트〉
📅 2025.10.24(금)-10.26(일)
📍 세종대극장

🪄 Harry Potter and the Deathly Hallows™ Part I in Concert
A truly magical time at the Sejong Grand Theater!✨

From fans dressed as Hogwarts students⚡
to face painting, photo zones, and a hall full of wizarding fun —
the entire venue transformed into the world of Harry Potter🎩🧙‍♂️

Feel the magic come alive once more through our event highlights🎥
Relive the spellbinding moments that enchanted every heart🪄

Harry Potter and the Deathly Hallows™ Part I in Concert
📅 October 24 (Fri) – October 26 (Sun), 2025
📍 Sejong Grand Theater

#세종문화회관 #해리포터 #해리포터필름콘서트 #필름콘서트 #SejongCenter #HarryPotter #HarryPotterFilmConcert #FilmConcert @CineConcerts


💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2025-11-13T06:22:27Z,64,1.07,False,994,14,0,https://www.youtube.com/watch?v=9_zfIstG2E4,36000,1010,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
ZR-EZQ5jXFc,눈물 나는 해리포터 삭제 장면 #shorts,"[해리포터와 죽음의 성물 1부]에는 본편에서 볼 수 없었던 감동적인 삭제 장면이 존재합니다.😢
바로 더들리가 해리에게 진심 어린 작별을 건네는 순간인데요. 

“넌 공간 낭비가 아니야.”

늘 해리를 외면하던 더들리가 남긴 한마디는 짧지만 깊은 울림을 전하며, 두 인물의 관계에 마침표를 찍습니다.👋
movie day does not claim ownership of this video. The owner of the copyrights to the video is indicated in the uploaded content. We will immediately delete the content if any copyright issues are found. Source: YouTube / Pajasek99",UC2zeTo7ebV4LeYEdplbzlnA,무비데이,2025-08-20T13:24:02Z,51,0.85,True,2046707,27487,567,https://www.youtube.com/watch?v=ZR-EZQ5jXFc,9390,151,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
UrrIu3NBuZo,Harry Potter Soundtrack Orchestra - A Celebration of Harry Potter - 11/21/2016 SOLDOUT,"11/21/2017 - Symphonic Sorcery: A Celebration of Harry Potter - At The Berklee Performance Center
 
Facebook - www.facebook.com/berkleehpso
Twitter - www.twitter.com/berkleehpso
Instagram - www.instagram.com/berkleehpso

Conductor: Gabriela Gomez-Estevez

Violin 1: Gabriel Majou, Paul Cronin,  David Morales, and Ricardo Pazmino

Violin 2: Antoine Beux, Bengisu Gokce, Danbi Choi, and Jody Slagle

Viola: Gerson Eguiguren, Anna Stromer

Cello: Sara Cook, Peter Xiong, Martin Beux, and Keizo Yoshioka

Bass: Sahil Warsi, Irais Brito, and James Heazlewood

Harp: Kelly Abrams

Piano: Mona Seyed-Boloforosh

Flute: Andrew Bustamante and Julie Almer

Oboe: Zara Shlimowitz and Aidan Rodier

Clarinet: Jose Ignacio Santos and David Ling

Bass Clarinet: Christopher Allison

Bassoon: Nathaniel Edison and Liam Cunningham

Horn: Rebecca Martinez, Ethan Reese and Everett Kim

Trumpet: Orlando Latorre and Kaya Meller

Trombone: Brandon Lin and Louis Rabasso

Bass Trombone: Michael Hernandez 

Tuba: Femi D. Daniel

Percussion: Phoebe Chou, Daniel Hallett, Charlie Bretzelberger, Denizcan Aktas and Ivanna Cuesta

Vocals: Orianna Setz, Enya Lim, Lydia Renold, Monica Fernandez,

Oud: Aliya Cycon

Recorded live at the Berklee Performance Center
Video Producer: Reggie Lofton
Associate Video Producer: Jin Choi and Ken Shifman
Video Director: Joe Marchuk
Video Engineer: Jin Bang
Camera: Jacob Allen, Montez Hardy, Ana Penaranda Valda
Editor: Julian Velasco

The Harry Potter Soundtrack Orchestra (HPSO) and its activities are not licensed by, sponsored by or associated with Warner Bros., J.K. Rowling, or their affiliates. ""Harry Potter"", and all related names, characters and indicia are trademarks of and © Warner Bros. - Harry Potter publishing rights © J.K. Rowling.",UCopzcgtlgljak_UyjjdLEkA,Berklee Motion Picture Orchestra,2017-10-03T19:29:55Z,5602,93.37,False,106170,1306,37,https://www.youtube.com/watch?v=UrrIu3NBuZo,3940,56,PF257641,해리 포터와 혼혈 왕자 인 콘서트,서양음악(클래식),세종문화회관 세종대극장,2025-05-16,2025-05-18,,,
