video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes
h2B6tJQnK24,양주시편에 어처구니없다던 찐현지인 맛집 1탄,"@noogaba_ 
양주시편 댓글로 추천해주신 맛집 1탄.
추천해주신 많은분들께 감사드립니다. 
양주여행오시면 참고하세요
#양주맛집 #양주현지인맛집 #찐맛집  #현지인맛집 #양주여행",UCPt7ba6yBP4Bkhd4Vq2A20g,누가바,2024-07-23T10:57:39Z,54,0.9,True,168968,1869,307,https://www.youtube.com/watch?v=h2B6tJQnK24,6850,352,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
EPRiyXiLnyc,[현장의재구성] 기자들이 탄성 자아낸 이유 #Shorts / 연합뉴스TV (YonhapnewsTV),"▣ 연합뉴스TV 유튜브 채널 구독
https://goo.gl/VuCJMi

▣ 대한민국 뉴스의 시작 연합뉴스TV / Yonhap News TV
http://www.yonhapnewstv.co.kr/",UCTHCOPwqNfZ0uiKOvFyhGwg,연합뉴스TV,2022-06-28T01:03:02Z,23,0.38,True,6601855,53753,13586,https://www.youtube.com/watch?v=EPRiyXiLnyc,2260000,704493,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
Vxp6iOLuX34,탈북민 모자 ‘아사’ 추정 사망…숨진 2달 동안 왜 몰랐나? / KBS뉴스(News),"서울에 살던 탈북민 어머니와 여섯 살배기 아들이 숨진 지 수개월 만에, 뒤늦게 발견됐습니다. 경찰은 이들이 굶주려 사망했을 것으로 보고 있습니다. 자살과 타살의 흔적이 발견되지 않았다는 겁니다. 수입이 거의 없었고 외부와의 교류도 끊긴 채 살아온 것으로 보입니다.

▣ 기사 더보기 : https://bit.ly/2htjyxS

▣ KBS 뉴스 보기
◇ PC : http://news.kbs.co.kr
◇ 모바일 : http://mn.kbs.co.kr

▣ 제보안내
◇ 카카오톡에서 'KBS뉴스' 검색
◇ 전화: 02-781-1234
◇ 홈페이지: https://goo.gl/4bWbkG
◇ 이메일: kbs1234@kbs.co.kr

▣ KBS뉴스 유튜브 구독하기 : https://goo.gl/qCWZjZ
▣ KBS뉴스 유튜브 커뮤니티 : https://goo.gl/6yk

#탈북민 #탈북민한국생활 #아사",UCcQTRi69dsVYHN3exePtZ1A,KBS News,2019-08-13T12:37:21Z,128,2.13,False,1229,9,4,https://www.youtube.com/watch?v=Vxp6iOLuX34,3650000,458336,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
AZb9bO7EMPY,초유의 ‘인사 뒤집기’…경찰 통제 논란에 ‘기름’ / KBS  2022.06.22.,"행정안전부의  경찰 통제 방안이 발표된 어제, 경찰에서 세 번째로 높은 직급, '치안감' 인사 공지가 번복되는 초유의 사태가 빚어졌습니다. 지방경찰청장 등에 해당하는 고위급 일곱 명의 인사 발표가 하룻저녁 사이 뒤바뀐 건데요. 정부의 '경찰 길들이기'가 아니냐는 의혹까지 제기되면서, 오늘 하루 종일 관련 해명이 이어졌습니다. 김우준 기자의 보도입니다.

 [리포트]

 경찰 치안감 인사가 처음 공지된 것은 어제 저녁 7시쯤.

 행정안전부 치안정책관으로부터 전달받은 것을 경찰이 내부망에 띄웠습니다.

 그런데 '8시 38분' 쯤, 치안정책관으로부터 수정 요청과 최종안이 다시 전달됩니다.

 이후 경찰청장 보고 등을 거쳐 '9시 34분' 재공지가 이뤄집니다.

 윤석열 대통령의 결재는 '10시' 쯤 이뤄졌습니다.

 그렇게 해서 치안감 28명 가운데 7명의 인사 공지가 변경됐습니다.

 치안감은  지방 청장과 경찰청 국장급으로 경찰 내 3번째 높은 계급입니다.

 이런 자리의 공지를 뒤집는 초유의 사태를 놓고, ""정부의 경찰 길들이기가 아니냐""는 의혹까지 제기됐습니다.

 특히, 경찰 통제안이 발표되고 집단 반발이 일었던 당일, 오전도 아닌 저녁에 급작스럽게 인사가 공지되고 심지어 변경된 데 대해서 뒷말이 나올 수밖에 없었습니다.

 대통령실에선  ""인사안을 수정.변경한 사실이 없다""며, ""길들이기 주장은 허위""라고 일축했습니다.

 그렇다면, 공지를 바꾸게 한 건  결국, 행안부인데, 행안부 측은 ""당초 최종안이 아닌 중간 검토안이 경찰에 잘못 전달돼 빚어진 일"" 이라고 해명했습니다. 

[행안부 관계자/음성변조 : ""인사 결과가 확정되지 않았는데 그냥 미리 공개가 돼 버려가지고…그렇게 된 걸로 저는 알고 있습니다.""]

 이상민 장관은 ""결재가 나기도 전에 경찰이 먼저 공지해 이 사달이 났다""며, 경찰 쪽 책임을 강조했고, 경찰은 ""결재 없이 공지하는 건 그간의 관행이었다""며 앞으론 결재를 먼저 거치겠다고 했습니다.

 여러 해명에도 의문은 남습니다.

 최종안과 다른 인사안이 공지됐는데도 두 시간 반이 지나서야 정정된 점 등이 그렇습니다.

 경찰 노조 격인 직장협의회는 진상 규명을 요구했습니다.

 KBS 뉴스 김우준입니다.

 촬영기자:김경민/영상편집:신남규/그래픽:김지훈

▣ KBS 기사 원문보기 : http://news.kbs.co.kr/news/view.do?ncd=5492305

▣ 제보 하기
◇ 카카오톡 : 'KBS제보' 검색
◇ 전화 : 02-781-1234
◇ 홈페이지 : https://goo.gl/4bWbkG
◇ 이메일 : kbs1234@kbs.co.kr

#행정안전부 #경찰인사 #실무진실수",UCcQTRi69dsVYHN3exePtZ1A,KBS News,2022-06-22T10:36:06Z,150,2.5,False,2539,57,20,https://www.youtube.com/watch?v=AZb9bO7EMPY,3650000,458336,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
xDyKAVi1bJI,승마장 탈출한 말과 '쾅'‥3명 중·경상 (2022.12.20/뉴스데스크/MBC),"어젯밤 한 도로에 말 한 마리가 갑자기 나타나서, 
달려오던 차량과 부딪히면서 3명이 다치는 사고가 발생했습니다.
도로로 뛰어든 말은 근처에 있는 승마장에서 탈출한 것으로 확인됐습니다.

https://imnews.imbc.com/replay/2022/nwdesk/article/6437972_35744.html


#말탈출 #교통사고 #승마장 ⓒ MBC&iMBC 무단 전재, 재배포 및 이용(AI학습 포함)금지",UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS,2022-12-20T11:48:53Z,97,1.62,False,7121,102,8,https://www.youtube.com/watch?v=xDyKAVi1bJI,6180000,389290,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
Ay5G-Wo8kNs,뜨고 지고 '신상 러시' 수제맥주…해외서 마신다 / 머니투데이방송 (뉴스),"04/06 MTN 핫라인 5

신상이 쉴새없이 쏟아지고 트렌드가 빠르게 바뀌는 국내 맥주 시장은 글로벌 기업들도 주목하고 있는 시장인데요. 국내 수제맥주 회사들은 국내에서 쌓은 경쟁력을 바탕으로 세계 시장에 도전하고 있습니다. 한국 문화에 대한 인지도를 바탕으로 K-비어 역시 성장할 여지가 크다는 평가입니다. 이수현 기자입니다. 

▶텍스트 내용 더보기
https://news.mtn.co.kr/news-detail/?v=2023040616383168255

▶ YouTube 'MTN Pick 뉴스' 
https://www.youtube.com/playlist?list=PL8rfTMCjz_i2L3XU4DCwTWay2XA2No6W7

▶ YouTube 'MTN 핫라인 5'
https://www.youtube.com/playlist?list=PL8rfTMCjz_i2EU3vpvT-eiIBuHywuQA6C

#맥주시장 #수제맥주 #세계시장 #수출길 
#핫라인5 #뉴스 #뉴스다시보기 #MTN #머니투데이방송",UClErHbdZKUnD1NyIUeQWvuQ,MTN 머니투데이방송,2023-04-06T08:47:27Z,148,2.47,False,526,11,1,https://www.youtube.com/watch?v=Ay5G-Wo8kNs,1180000,102564,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
jg98XYjpIVU,윤 대통령에게 경고장 날린 양대노총 금융산별 위원장,"20일 오전 서울 용산구 대통령실앞에서 열린 ‘국가경제 파탄 내는 관치금융 규탄 사무금융노동자 기자회견’에서 이재진 민주노총 사무금융노조 위원장과 박홍배 한국노총 금융산업노조 위원장의 발언을 영상에 담았다.

촬영/편집 권우성 기자

#관치금융 #민주노총 #사무금융노조 #한국노총 #금융산업노조 #산별노조 #용산대통령실 #낙하산인사",UClAfLVQYZSLrMAQQ_SXPVZw,오마이TV,2023-03-21T05:37:18Z,781,13.02,False,34670,2747,174,https://www.youtube.com/watch?v=jg98XYjpIVU,2490000,74380,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
CxuYukWa_BM,이낙연의 교회 바꿔치기 여의도순복음교회 보수기독교 이재명죽이기 종교세력 최후의 발악,"자율후원 우리은행 1005-303-985883 
정기후원 ARS          1877-0196

Paypal (해외거주자용) https://paypal.me/rokukim
투네이션 후원 https://toon.at/donate/profkim

[문의사항 / 협찬, 광고, 강연 의뢰] rokukim@naver.com 

한국대기업 전략기획실 근무, 미국 경영전략 컨설팅업체 근무, 사업체 경영, 중국주재원, 다수의 유럽국가 출장업무, 일본 대학의 경영학 교수이자 일본기업 CEO로서 경험한 재밌고 유용한 정치, 경제, 생활, 사회, 문화 등 모든 것을 알려드립니다!",UCgIZumwc5-IJ09tK-7YS4-Q,종로 김교수,2023-08-24T10:04:57Z,213,3.55,False,15068,2558,82,https://www.youtube.com/watch?v=CxuYukWa_BM,326000,3874,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
aeZ5IRxIdKc,주xx기자와 윤석열이 함께 놀며 휴식취하는 공간이 있다니.....,"시사 문화 평론가 김성수입니다.
본 영상은 유료 광고를 포함하고 있습니다.

자발적 시청료 : 농협 352-8302-2124-43 김성수
페이팔 계정 : ksstv19@gmail.com
페이팔 링크 : https://paypal.me/sungsooroad

성수마트 리뉴얼  :  http://ssmart.co.kr/
유튜브 구독링크 : https://bit.ly/2QLY4fc
멤버십 가입링크 : https://bit.ly/2QPmfte

#김성수가 엄선한 상품들을  성수점빵에서
https://smartstore.naver.com/ssjb/


* 참좋은강황365 프리미엄
커큐민 성분 보조식품 
1Box(32본) 커큐민함량140mg 증가  가격 7만원 
참좋은강황365 커큐민스틱(망고맛 젤리) 
내용량: (25g*10포)*3개입, 1세트- 총30포 가격 7만7천원
주문 문의 : 010-2996-3653 참좋은강황365 
국민은행 702701-01-554250 (주)케이앤피나노

*산양삼순백 - 산삼 원액 100% *
산삼의 본고장 함양 산양삼 엑기스 
산삼의 힘을 홍삼값에 마시자
매일아침 산양산삼 산삼순백으로~
할인가 39만원에 1+1 진행중 
구매링크 : http://naver.me/IGmtmO6f

* [아임굿] ""간""편한  생생활력☆숙취해소  세계특허 과채음료
▪상담전화, 문자 : 010-9129-0880


* 더착한보험클리닉 *
24시간 카톡상담예약 가능
무료상담예약 : 010-7612-3303

* 김성수커피
커피애호가 김성수가 선택한 로스팅, 김성수커피입니다.
추석을 앞두고 드립백커피가 한정출시되었습니다.
문자로 [주문예약]을 남겨주세요 010-8304-2124

*아로마더 *
오가닉 내추럴 헤어 & 바디 케어 세트 
경피독 걱정 없는 건강한 아로마테라피 
헤어 & 바디 케어 4종 김성수, 김용민 TV 특판 구매링크
https://smartstore.naver.com/goodearth1998/products/7947045211
아로마더 시그니처 5종 구매링크
https://smartstore.naver.com/goodearth1998/products/8189379140
굿어스랩(주) 전화주문 02-555-5340 /010-5206-5340
국민은행 042601-04-202533",UC40FfFzNGSs7Z1aGZgUHJng,김성수TV 성수대로,2023-06-20T11:30:44Z,58,0.97,True,370133,16151,768,https://www.youtube.com/watch?v=aeZ5IRxIdKc,273000,5274,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
zo90kyyheO8,"여가부 폐지 중단해라, ""폐지 말고 개선해야 돼""","유정주, 한준호, 양이원영 더불어민주당 의원과 용혜인 기본소득당 의원 등 인원들이 23일 국회 소통관에서 기자회견을 열고 여가부 폐지에 대해 발언하고 있다. 

2022.08.23 일요서울TV 김정오 기자",UCchCbWi1Mvibb6ddcZrrOHQ,일요서울TV,2022-08-23T02:13:08Z,636,10.6,False,302,3,5,https://www.youtube.com/watch?v=zo90kyyheO8,594000,27439,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
ZUxmMbFHH8Q,"영화 [보통 사람] 캐릭터 예고편 : 손현주, 장혁, 김상호, 조달환 : 2017","평범하지 않았던 시대,
평범하게 살고 싶었던 보통사람들의 특별한 이야기가 시작된다!
2017.03.23 / Ordinary Person, 2017

감독: 김봉한
출연: 손현주, 장혁, 김상호, 조달환

* 영화 보통사람 정보
https://movie.naver.com/movie/bi/mi/basic.nhn?code=152331


* 영상이 유익하셨다면 '구독'과 '좋아요'를 눌러주세요~ 구독은 큰 힘이 됩니다. ^^


* favorite cheap MUSIC licensing sites 
* 저렴한 구독제 음악 사이트 추천 

- ARTLIST 아트리스트 (개성있는 음악, 편한 사용)
https://bit.ly/2y73qvu
(free extra 2-months when you Subscribe using this link :)
(위 링크를 통해 첫 구독하시면 2달이 추가됩니다 :)

- SOUNDSTRIPE  사운드스트라이프 (대중적인 곡 많은 곳 songs of popular feeling)
http://bitly.kr/hH2lEo1T4a
( get 20% off  your first payment if they sign up for Soundstripe Standard)
( 위 링크로 들어가셔서 첫 스탠다드 구독을 하시면 20% 할인됩니다. )",UClMvHEsofl3uE0sFajsKKVA,컬처앤스타 Culture N Star,2020-12-31T08:18:29Z,127,2.12,False,93,0,0,https://www.youtube.com/watch?v=ZUxmMbFHH8Q,22100,8364,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
LNS-W4kuFA4,"[단독] 수해복구 중 지뢰 폭발…""군청·업체 4명 입건"" / SBS","지난달, 강원도 철원에서 갑자기 지뢰가 터져, 수해복구 작업을 하던 50대가 숨졌습니다. 그 사고 책임이 누구한테 있는지 조사해온 경찰이 최근 군청 공무원 2명과 시공업체 사람 두 명을 입건한 걸로 확인됐습니다.
김상민 기자가 단독 취재했습니다.

더 자세한 정보 보기 
https://news.sbs.co.kr/y/?id=N1006850212

[SBS 단독보도] 기사 더보기 
https://news.sbs.co.kr/y/t/?id=10000000034
 

#SBS뉴스 #SBS단독보도 #군청업체 #지뢰 #수해복구 #책임 #공무원

▶SBS 뉴스 채널 구독하기 : https://n.sbs.co.kr/youtube 
▶SBS 뉴스 라이브 : https://n.sbs.co.kr/youtubeLive , https://n.sbs.co.kr/live 

▶SBS 뉴스 제보하기
홈페이지: https://n.sbs.co.kr/inform 
애플리케이션: 'SBS뉴스' 앱 설치하고 제보 - https://n.sbs.co.kr/App 
카카오톡: 'SBS뉴스'와 친구 맺고 채팅 - https://pf.kakao.com/_ewsdq/chat 
페이스북: 'SBS뉴스' 메시지 전송 - https://www.facebook.com/sbs8news 
이메일: sbs8news@sbs.co.kr 
문자: #6000 
전화: 02-2113-6000 

홈페이지: https://news.sbs.co.kr/ 
페이스북: https://www.facebook.com/sbs8news 
트위터: https://www.twitter.com/sbs8news
카카오톡: https://pf.kakao.com/_ewsdq
인스타그램: https://www.instagram.com/sbsnews",UCkinYTS9IHqOEwR1Sze2JTw,SBS 뉴스,2022-08-05T11:58:34Z,149,2.48,False,8093,84,9,https://www.youtube.com/watch?v=LNS-W4kuFA4,5240000,344837,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
s0pyw6e7qGI,주민 주차장 먼저지! 계양구청 동화운수 지원?,"효성2동 골목골목을 연중무휴 새벽1시까지
골목골목 주차하는 동화운수 버스기사들 차량으로
고통받는 효성2동 주민!

정치인 @newds61 ,#계양구청 !
#동화운수  지원비용으로 효성2동 주민 주차장 만들어 주세요!

조금만 틈이나면 언제든 이동네를 망칠 준비가 되어있는 민폐 버스기사들
걸으면서 대충봐도 찾기 쉬운 동화운수 버스기사 차량 리스트를 공개 합니다.
일부차량들은 자기네 주차장에 잘 되고 있는것으로 판단 됩니다. 
주민과 버스기사간의 다툼을 방관하지 마십시요. #계양구청 행정능력을 지켜 보고 있습니다.
#동화운수 #버스기사 차량 62대(2022.10.5)
0103,0210,0271,0359,0664,0729,0893(7대)
1018,1122,1204,1205,1644(5대)
2442,2457,2502,2598,2668,2745,2979(7대)
3002,3084,3265,3410,3709(5대)
4181,4325,4497,4659,4722,4767,4919,4957(8대)
5129,5272,5415,5589,5837,5896,5973(7대)
6128,6201,6324,6419,6811(5대)
7025,7032,7275,7569,7916(5대)
8090,8157,8306,8447,8476,8557,8650,8694(8대)
9505,9574,9654,9696,9799(5대)
칭찬받는 계양구청을 만들려 노력 합니다.
쓴소리를 하더라도 결국은 칭찬받는 계양구청이 되리라 믿고
열린 유튜브 영상을 제작 합니다.
함께 가꾸며 만들어가는 지역사회 #주민자치회 입니다.
함께 더블어 살아가는 좋은 마을 만들기?
작은예산이더라도 함께 만든 약속안에서 다함께 만들어 갈수 있는
마을을 만들어 갑시다~
계양구청, 효성2동 할수 있습니다.",UCMJHI39zxcVGpFBU4Ysu2Eg,타운비즈TV,2022-10-11T11:22:43Z,43,0.72,True,1887,43,3,https://www.youtube.com/watch?v=s0pyw6e7qGI,1990,480,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
j_DUj7QxZSg,[로블록스] 쇼츠에서 광고로 맨날 나오던 그 게임 로블에서 해봤어요~!! (Stop The Brainrots) - 민또 경또 -,"✅민또 경또 구독하기 : https://www.youtube.com/channel/UCCW6uYIUP4YKKe50k-ktVAw?view_as=subscriber
☑️Stop The Brainrots 게임하기 : https://www.roblox.com/ko/games/91764591674792
🪵이탈리안 브레인롯 시리즈 : https://www.youtube.com/playlist?list=PL-AahvgqNuE5VfvtyZ8HiSo0nNC2htndi

#Roblox #로블록스 #민또경또",UCCW6uYIUP4YKKe50k-ktVAw,민또 경또,2026-02-26T08:01:00Z,1113,18.55,False,167574,977,93,https://www.youtube.com/watch?v=j_DUj7QxZSg,733000,2036,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
oxbxs59gXkA,우리는 형제입니다 – 방황하는 엄마 (7/10) | 조진웅 김성균 김영애 이한위,"승자는 터미널에 내리자마자 바로 밖으로 나가 방황하던 중 어느 경비원에게 도움을 받는다.

더보기: https://youtube.com/playlist?list=PLLtDu4z6O2ex-RdRe5D1Fq7hsA-50Gvs3

✅ 관람료는 좋아요와 구독❤

#우리는 형제입니다
#조진웅 #김성균 #김영애 #윤진이
#쇼박스 #영화 #한국영화 #영화소개 #영화추천 #영화명작 #영화명장면 #고화질 #클립 #FHD",UCvvsOdnAQH4fl50DY17eV1A,쇼박스 SHOWBOX,2021-07-06T09:01:32Z,150,2.5,False,720,3,0,https://www.youtube.com/watch?v=oxbxs59gXkA,162000,2116,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
RkivuAnK_tU,인기 실감? 타임스퀘어 가득 채운 구름인파에 말문 막힌 공유(Gong Yu) '심쿵사 주의',배우 공유가 24일 오후 서울 영등포구 타임스퀘어 아트리움에서 진행된 디스커버리 익스페디션 'His Episode' 공유 팬사인회에 참석해 포토타임을 갖고 있다.,UCJ-P9n5c-piRCRXaecocfQQ,Focusnews,2017-02-24T09:37:13Z,142,2.37,False,64185,434,34,https://www.youtube.com/watch?v=RkivuAnK_tU,70300,2431,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
87H7r4121HQ,180917 영화 어른도감 인디토크,"장소: 인디스페이스
참석자: 김인선 감독, 이재인 배우
진행자: 백은하 기자",UCuIBTjB2A7LOdBWSxP9q7-w,아코,2018-09-22T17:26:50Z,5337,88.95,False,1015,17,1,https://www.youtube.com/watch?v=87H7r4121HQ,432,999,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
Rwet8NtMnJA,방탈출문제(방탈출퀴즈) 260 #방탈출 #방탈출게임 #방탈출문제 #문제해결능력,,UChVjBmZyRwgR6eGQwvUKP8w,Room maker(방탈출퀴즈),2024-11-03T04:00:17Z,17,0.28,True,108354,286,42,https://www.youtube.com/watch?v=Rwet8NtMnJA,853,352,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
irha34sYkQw,"[자막뉴스][현장K] ‘스타강사, 유명학원’…믿고 보냈더니 무허가 기숙학원 / KBS뉴스(News)","조희정 씨는 이번 여름방학을 맞아 고등학교 2학년 딸을 기숙학원에 보냈다가 낭패를 봤습니다.
 3주 과정에 250만 원이나 냈는데, 수업이 엉망이었다고 말합니다.
 [조희정/서울 양천구 : ""엄마 내가 여기 있어야 되는지 없어야 되는지 잘 모르겠대요, 의문이 든대요. '그럼 지금까지 수업이 제대로 안되냐' 했더니 안됐대요.""]
 다른 학생이 어머니에게 쓴 쪽지, 
 첫날부터 사흘간  시간표가 나오지 않았고 약속한 소규모 수업도 이뤄지지 않았다고 호소합니다.
 강화도에 있는 학원으로 찾아가 학생들을 만나봤습니다.
 [학생 A : ""처음 할 때는 거의 다 자습이었어요.""]
 [학생 B: ""과학 선생님이나 그런 분도 거의 안 왔어요.""]
 그러나, 학원측은 문제가 없다고 말합니다.
 [학원 관계자/음성변조 : ""하루 정도는 못들어올 수 있습니다. 오다가 차 사고가 있을 수도 있고 첫날만 빼고 나머지는 다들 오셨고.. (첫날엔 왜 못 오신거예요?) 시간표가 안 짜여져서요.""]
 학생이 70명 넘게 있었던 이곳엔 지금은 7명밖에 남아 있지 않습니다.
 약속한 수업도 이뤄지지 않은 데다가 불법 시설이란 게 드러나면서 학생 대부분이 퇴소한 겁니다. 
 애초부터 기숙학원으로 신고하지 않았습니다.
 학원 부지에 있는 건물 두 동 가운데  한 동은 학원이지만, 한 동은 숙박시설로 신고돼 있습니다.
 [우태형/강화교육지원청 : ""기숙사동 같은 경우는 학원에서 사용하지 않고 레지던스 호텔로 해서 등록했습니다.""]
 [피해 학부모/음성변조 : ""아이들 식단 문제도 엉망이었고, 일주일동안 세탁도 안 돼서 냄새나고 땀나는 옷도 계속 그냥 입고 있었고...""]
 운영자는 학생들을 모집하고 홍보한 사람들의 잘못이라며 책임을 떠넘깁니다.
 [기숙학원 시설 운영자/음성변조 : ""'기숙학원'이라고 그 사람들(모집자)은 선전을 했죠. 저희는 그 사람들이 어떤 광고를 하는지, 홈페이지도 잘 몰랐어요.""]
 왜 이런 학원에 학생들이 모여들었을까.
기숙학원 학생을 모집한 남성은 자신을 대치동 학원의 상담실장이라고 소개했습니다.
 프로그램이 끝나면, 해당 학원에서 수업을 들을 수 있도록 연계해 주겠다며 학생을 모았습니다.
 하지만 실제는 달랐습니다.
 [대치동 학원 관계자/음성변조 : ""'명함을 파달라' 저희한테. 이렇게 해야 주말반 모으기가 쉬울 것 같다(고 했어요).근무를 하거나 그러진 않았고 저도 이번에 처음 뵀어요""]
 알고 보니 이 남성은 지난 겨울에도 김포에서 불법 기숙학원을 운영하다 처벌받은 인물이었습니다.
유명 학원의 이름을 짜깁기해  캠프 이름을 짓고, 학생들을 모았습니다.
 [사칭 피해 학원 관계자/음성변조 : ""여러 번 이런 식으로 사칭해서 불법 캠프를 여신 걸로 알고 있어요. 그분이 또 하신대요?""]
 강화교육지원청은 이들을 경찰에 고발했습니다.
 퇴소한 학생 대부분은 아직 학원비를 돌려받지 못한 상황.
 하지만 학생들 학원비가 2억 원에 가까운 반면, 환불을 안 해줄 경우 처벌은 벌점과 과태료 최대 3백만원에 불과합니다.
 현장K 김지숙입니다.

#기숙학원 #불법시설 #사기",UCcQTRi69dsVYHN3exePtZ1A,KBS News,2019-08-16T13:00:33Z,177,2.95,False,1008,8,7,https://www.youtube.com/watch?v=irha34sYkQw,3650000,458336,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
9uUuIQNzalg,"“‘학살자’ 전두환 미납 추징금 환수, 시간이 없다” 유기홍 의원 등 “손자 증언 생생... 법사위 계류 중인 추징 3법 통과시켜야”","유기홍 더불어민주당 의원이 20일 오후 국회 소통관에서 전두환 추징 3법 통과 촉구 기자회견을 가졌다.

( 영상 취재 : 이훈 PD / 영상 편집 : 강보현 PD )

채널에 가입하여 혜택을 누려보세요.
https://www.youtube.com/channel/UClAfLVQYZSLrMAQQ_SXPVZw/join

* 오마이TV 정기후원
전화가입: 010-3270-3828
직접가입: http://omn.kr/5gcd

* 오마이TV 일시후원
계좌후원: 농협 003-01-196121 (예금주: 오마이뉴스)
그 외 방식(신용카드, 휴대폰, 계좌이체, 가상계좌): http://omn.kr/1xec9

* 광고 문의 : ohmynewstv@gmail.com",UClAfLVQYZSLrMAQQ_SXPVZw,오마이TV,2023-03-20T09:07:14Z,842,14.03,False,71651,3339,487,https://www.youtube.com/watch?v=9uUuIQNzalg,2490000,74380,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
ElUG8jxEQn0,영화 미쓰백 한지민 코엑스 메가박스 무대인사 (2018.10.13),"영화 미쓰백 한지민 코엑스 메가박스 무대인사 (2018.10.13)

가슴이 먹먹해지게 한 영화. 한지민의 인생연기이자
인생영화가 될 듯하다. 아동학대에 대해 우리가 많은 관심을 가져야겠다는 걸 느끼게 해 준 수작이었다. 훌륭했던 연기만큼 무대인사때 말도 참 막힘없이
잘하던 한지민은 이번에 다시 보게 되었다. 앞으로
'믿고 보는 배우' 리스트에 올리려 한다.",UCeF7pVOj296CnnZFc-binmQ,주상현,2018-10-13T10:17:05Z,313,5.22,False,155,3,5,https://www.youtube.com/watch?v=ElUG8jxEQn0,302,53,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
pkdFG8NrOYk,모든 통계가 이재명을 가리킨다! 기득권이 이재명을 싫어하는 이유!,"#강서구청장 #윤석열 #국민의힘
후원계좌 277-20-289786 제일은행 정진호
페이팔 https://paypal.me/hols76",UCN7rkrXKCddsdKqH9xBiUTw,시사건건,2023-09-18T14:20:43Z,280,4.67,False,23333,2850,117,https://www.youtube.com/watch?v=pkdFG8NrOYk,394000,5222,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
oSwPD2rXVV8,정병찬 연기영상,배우_정병찬 자유연기입니다.,UCojBweb4xeQZSAbED3vi3Kw,정병찬,2021-06-15T15:42:53Z,104,1.73,False,401,4,0,https://www.youtube.com/watch?v=oSwPD2rXVV8,13,10,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
UZD9N8CMO5g,[영등포구] 제17회 영등포 단오축제,"영등포구 소셜미디어방송  '탁트인 영등포TV'
[영등포구] 제17회 영등포 단오축제",UCOAesn82xnwtinrhvW3n26w,영등포TV,2019-06-25T03:46:25Z,937,15.62,False,70,,,https://www.youtube.com/watch?v=UZD9N8CMO5g,1800,4473,PF248929,밀정리스트 [김포],연극,김포아트홀,2024-10-04,2024-10-05,,,
