video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,source_shard,match_status,correction_note,video_format
Yim-w_d6Eao,"2023 국립민속국악원 겨울방학 청소년 국악강좌 ""틴틴창극교실"" 엔딩크레딧","창극 춘향전

남원 지리산에 웬 토끼 한마리가 내려와서는
시대를 초월한 사랑 이야기를 들려주는데...

과연 토끼는 어떤이야기를 들려줄까요??

국립민속국악원 틴틴창극교실은 어린이들이 창극과 판소리를 배우고 직접 공연에 참여하는 체험형 국악교육프로그램입니다. 이번 겨울방학에는 판소리 '춘향가'의 주요 눈대목과 전래놀이, 강강술래 등을 배우고 어린이들의 상상력과 표현력, 협동심을 키울 수 있는 시간을 가졌습니다.

연출·대본 강민지
음악감독 양환호
소리지도 송수라
조연출 김나연, 강수림

반주 민속악회 ‘여음’
대금 양환호
피리 이진호
아쟁 박장성
가야금 송수라
장구·북 윤영백

국립민속국악원

제작총괄 왕기석(원장)
제작기획 김혜리(장악과장)
제작지원 이남철(행정지원과장 직무대행)
교육 PD 박계영
홍보 및 고객지원 정경조 양영진
송은아 이종혁
윤정하 정수임
최유미 서영민
윤한나

무대감독 김기영
조명 이성현 하경국
음향 박기용
기계 이창규
장치 김명희 김자곤
최영웅
자막 류종선
영상 기윤종
악기·소품 곽선종
의상 하신혜

출연진

몽룡 김민준
춘향 강혜정
암행어사 진마로
어사 김한울
월매 김지유
방자1 전재학
방자2 박다온
토끼1 진아리나
토끼2 이가율
도창 한서연 윤연주
향단1 박세린
향단2·춘향2 정민서
향단3 정서희
행수기생 이다현
동네처녀 한서연 정민서
윤연주 정서희
이다현 오다은
한유주 박채린
동네총각 진마로 김한울
곽민성 김승범
박다온
서리 전재학 곽민성
김승범 박다온
역졸 오다은 박세린
박채린 한유주",UC54URObwDvE1nIEiVjaGu-A,국립민속국악원,2023-02-15T15:00:32Z,358,5.97,False,266.0,2.0,,https://www.youtube.com/watch?v=Yim-w_d6Eao,5370,405,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,general
rRceF-RZkUk,가수 정홍도 콘서트 님에게-Ytv영상스토리,가수 정홍도 콘서트 님에게,UChXB6Xn8liZPMpv4_S73g2A,가수 정홍도,2022-11-25T15:43:33Z,212,3.53,False,750.0,29.0,0.0,https://www.youtube.com/watch?v=rRceF-RZkUk,70,14,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,general
RYmhVHpp5Ho,"걸음마다 꽃이 피소 (구성: 김승정, 연주: 국립민속국악원 기악단)","2021 국립민속국악원 송년공연
남원지역 전문예술단체와 함께하는 ""송년국악잔치""

04. 국립민속국악원 기악단의 ‘기악합주’
       걸음마다 꽃이 피소

구성_김승정
연주_국립민속국악원 국악연주단
대금_구주영  해금_김승정  가야금_조옥선  거문고_최재희
타악_황상현  구음_윤영진

기악합주 ‘걸음마다 꽃이 피소’는 2021년 11월 25일, 2021 국립민속국악원 기악단 정기공연 ""소리솔솔 부는 바람""에서 초연한 작품이다. 
각 악기를 매개로 손마디를 에워싸고 걸어 쥐며 굳은살로 줄을 달래고, 휘감고, 호흡을 다해 숨을 불어 넣으며 그리운 가족, 지친 친구 혹은 동료를 위로하고 어루만져 그들이 딛는 걸음걸음이 무탈하기를 기원하는 곡이다. 남도굿의 다채로운 선율과 故박병천 명인의 구음가락을 기악화하여 망자에 대한 그리움, 현자의 안녕과 평온을 담았다.",UC54URObwDvE1nIEiVjaGu-A,국립민속국악원,2022-01-20T00:42:37Z,811,13.52,False,1568.0,34.0,3.0,https://www.youtube.com/watch?v=RYmhVHpp5Ho,5370,405,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,general
ARuw4jqmaEc,"유인촌, 국립민속국악원 순직 단원 추모 ""마음껏 춤추고 노래하시길""","✔중앙일보 구독하기 https://www.youtube.com/c/JoongAngIlbo?sub_confirmation=1

유인촌 문화체육관광부 장관은 20일 전북 남원에 있는 국립민속국악원을 방문해 2010년 해외 공연 후 말라리아로 사망한 고(故) 김수연, 고은주 무용단원을 추모했다. 이번 방문은 지난 7일 취임 이후 첫 지역 공공 소속기관 방문이다.

이어 유 장관은 광주디자인비엔날레를 찾아 전시를 관람한 뒤 광주 국립아시아문화전당에서 5·18 민주화운동 유가족으로 구성된 '옛 전남도청 복원지킴이'와 간담회를 진행했다.

#유인촌#국립민속국악원#문체부",UCH3mJ-nHxjjny2FJbJaqiDA,중앙일보,2023-10-20T08:11:48Z,60,1.0,True,64400.0,1827.0,71.0,https://www.youtube.com/watch?v=ARuw4jqmaEc,581000,21570,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,shorts
OoxS0SLnhJI,[KBS전주] 국악한마당 // 전라북도립국악원 - 약무호남 시무국가(若無湖南 是無國家),"#KBS #전주 #국악한마당 #전라북도립국악원 #약무호남 #시무국가(若無湖南 是無國家)

■ KBS 전주 국악 유튜브 채널【국악한마당】
■ '구독' 버튼을 누르고  다양한 국악의【HD】영상을 공유 해 보세요!

[영상 정보]
동학농민혁명 기념일이 국가기념일로 정식 제정되어, 동학농민혁명의 발상지인 정읍에서 이를 축하하는 공연을 마련했다. 전라북도립국악원의 '약무호남 시무국가'.
 
[Information]
■클립명: 20190511-2",UCpzc0K6Y6AxQq9m3dPtQWXw,KBS전주,2019-05-19T03:00:00Z,561,9.35,False,546.0,9.0,1.0,https://www.youtube.com/watch?v=OoxS0SLnhJI,563000,11261,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,general
smCwID5ErEU,"2023년 연말 특별 기획공연 ‘나례희, 처용樂’","‘예술로 선사하는 행복’
젊은 전통 예술인 33인의 합, 
행복한 새해를 기원하는 스토리텔링으로 엮어낸 종합예술공연!

한국의집에서 종합예술공연의 흥겨운 멋으로
올해의 나쁜 기운을 몰아내고 신명나는 새해를 맞이하세요.

#공연 #연말공연 #무료공연 #한국의집 #한국문화재재단예술단
#전통공연 #한국무용 #전통무용 #창작무 #춤 #kdance #전통예술 #예술 #KOREAHOUSE #예술공연",UC0a3NkNuLodqn90uI-57zgA,한국의집 KOREA HOUSE,2023-11-21T06:26:36Z,60,1.0,True,433.0,11.0,0.0,https://www.youtube.com/watch?v=smCwID5ErEU,5170,163,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,shorts
F4InquTlweY,[예고편] 대전시립연정국악단 제182회 정기공연 '성악의 밤 - 民饒(민요)하다',"민요를 협주곡으로 노래하다
 [民饒(민요)하다]
민요하다: 백성의 살림이 넉넉하다. 

각 지역의 특색을 살린 맛깔나는 민요의 향연!
협주곡으로 만나는 다채로운 우리의 소리를 감상해보세요. 

5월 가정의 달에 즐기는 민요 한마당!
대전시립연정국악단의 아름다운 소리, [民饒(민요)하다] 공연에서
넉넉하고 풍요로운 무대를 선사해드립니다.

○대전시립연정국악단 제182회 정기공연 성악의 밤 [民饒(민요)하다]
○2022. 5. 20.(금) 7:30PM / 대전시립연정국악원 큰마당
○R석 3만원, S석 2만원, A석 1만원 (8세 이상 입장가능) 

●출연진
 - 객원지휘: 임교민 / 가야금병창: 강정숙 / 경기민요: 이호연 / 대전시립연정국악단
●프로그램
1. 아리랑의 멋 국악관현악
·국악관현악 ‘남도아리랑’     작곡 백대웅

2. 청아한 소리의 멋 경기민요
·‘회심곡’     민요 이호연
·협주곡 '경기민요 모음곡'     편곡 박범훈 / 민요 이호연, 이덕용, 문도희

3. 짙은 성음의 멋 남도민요
·협주곡 ‘흥타령’     편곡 김희조 / 소리 김미숙 
·창과 관현악 ‘성주풀이와 화초사거리’     작곡 백대웅 / 편곡 계성원  
                                       소리 김미숙, 최민혁, 이윤아, 신새봄, 정보권
 
4. 자연 그대로의 멋 국악관현악
·국악관현악 ‘숲과 사람’     작곡 임교민

5. 소리, 악기의 조화로운 멋 가야금병창
·단가 ‘백발가’     가야금병창 강정숙
·협주곡 ‘가야금병창 연곡’     작·편곡 임교민 / 가야금병창 강정숙, 오지영, 이영희 

6. 선비들의 풍류와 멋 정가
·협주곡 ‘편수대엽 모란은’     편곡 임교민 / 정가 박주영
·협주곡 ‘곡(曲) 태평성대’     작·편곡 임교민 / 정가 김재락, 박주영",UCfOgQ8WuHgg-4ezQSJUC24A,대전시립연정국악단,2022-05-09T08:19:27Z,31,0.52,True,3276.0,10.0,7.0,https://www.youtube.com/watch?v=F4InquTlweY,1370,211,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,shorts
14ukVKLxGDQ,여름 맞이 국악 캠프 콘서트 | 국악한마당 예고 | 재미 PLAY,"210821 국악한마당 예고

#국악한마당 #부안군 #표씨네야영장
#국악그룹동화 #민요그룹B.O.B #해금살롱 
#황애리 #고상현 #이준호 #국악앙상블TaM(耽)
　
🔗공식 링크 https://linktr.ee/KBSJJ",UCpzc0K6Y6AxQq9m3dPtQWXw,KBS전주,2021-08-20T04:00:01Z,41,0.68,True,546.0,,0.0,https://www.youtube.com/watch?v=14ukVKLxGDQ,563000,11261,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,shorts
gff_ehol2i0,"국악원 사람들 – 청년예술단체 지원 영상 ""새타령 / 한가락""","소리: 강민아, 진은영, 김다송, 조연수
장단: 김강록

""새타령""
민요 ""새타령""은 화창한 봄날 좋은 경치 속에서 온갖 새들(봉황새·풍년새·앵무새 등)이 지저귀는 정경을 남도지역 특유의 구성진 가락에 얹어 부르는 민요이다. 사설은 다양한 새들의 모습·울음소리 등을 묘사한 재미있는 내용을 담았다.

한가락 이력
- 제 23회 전주 한지 문화 축제 폐막식 초청공연
- 2020전주세계소리축제 19*19챌린지 초청공연
- 제 6회 진주 국악제 초청공연
​
강민아
전북대학교 졸업 및 동대학원 졸업
동초제 심청가 완창발표회
전북도립국악원 관현악단 정기연주회
바람을 품다 - 아카펠라 협연
2021 전북관광브랜드공연 몽연(서동의 꽃)공연
현) 한국문화예술교육진흥원 강사
​
김다송
전북대학교 한국음악학과 졸업
우석대학교 교육대학원 음악교육과 수료
2019 창작창극 ‘모돌전’ 공연
2020 창작음악극 ‘꽃 찾으러 왔단다’ 공연
2021 창작마당극 ‘너같은딸’ 공연
현 한국문화예술교육진흥원 강사
​
조연수
전북대학교 한국음악학과 동대학원 수료
2016.5.22제18회 여수 진남 전국국악경연대회판소리 명창부 대상(문화관광체육부 장관상)
전북도청 우리소리 우리가락 신진예술가 선정
러시아 초청공연 “볼가강 위의 아리랑”협연
전북관광문화재단 해외 지원사업 “환희찬 소리” 선정(기획 및 공연)
​
진은영
전북대학교 대학원 한국음악학과 수료
2018 국악극 ‘여인1894’ 공연
2021 창작음악극 ‘꽃 찾으러 왔단다’ 공연
2021 창작마당극 ‘너같은 딸’ 공연
현) 한국문화예술교육진흥원 강사

본격 국악 유튜브 채널 “국악원 사람들” 구독과 좋아요! 알람설정까지!! 부탁드립니다~~

#국악원_사람들 #국악 #일상 #사람 #프리미어프로 #국립남도국악원 #민요 #판소리 #한가락 #청년예술단체",UCu8ouZak6oQcgDHlcQ0kjrw,국립남도국악원,2022-04-30T05:00:12Z,174,2.9,False,995.0,26.0,2.0,https://www.youtube.com/watch?v=gff_ehol2i0,6510,422,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,general
soY6PpnXiaQ,2022 기악단 정기공연 [산조본색],"국립민속국악원 기악단이 개원 30주년을 맞아 민속음악의 본류로 대표되는 시나위와 산조를 정기공연으로 개최합니다.

2022 국립민속국악원 기악단 정기공연
[산조본색 散調本色] 
2022.11.5.(토) 오후 4시
국립무형유산원 얼쑤마루 대공연장

#1. 세상사 희노애락, 시나위로 풀어내다
#2. 전 바탕 연주의 미학, 산조합주

*공연도 보고, 선물도 받고!
공연 관객 전원에게 2023년 국립민속국악원x스노우캣 탁상달력을 드립니다!

문의:063-620-2329
국립민속국악원 카카오톡 채널(상담직원에게 메시지 보내기)",UC54URObwDvE1nIEiVjaGu-A,국립민속국악원,2022-10-26T04:05:45Z,78,1.3,False,566.0,10.0,5.0,https://www.youtube.com/watch?v=soY6PpnXiaQ,5370,405,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,general
Z6pqCk-rnNA,"[6/27공연 하이라이트] 5. 가야금 병창 ‘꽃타령’ | 꽃 팔러 나왔소! | 꽃구경 가고 싶게 만드는 노래 |  어서와, 병창은 처음이지?","평안도 지역에서 불린 ‘꽃타령’을 가야금 병창으로 재해석한 신민요이다.


🎵꽃 사시오 꽃 사 꽃을 사시오 꽃을 사
사랑 사랑 사랑 사랑 사랑 사랑의 꽃이로구나🎵


- 공연명 : 광주문화재단 토요상설공연 '나랩 스튜디오 라이브'
- 공연일시 : 2020년 6월 27일(토) 오후 3시
- 공연장소 : 전통문화관 너덜마당
- 출연진 : 박한솔(가야금병창), 김현무(피리 외), 김단비(해금 외), 김하린(아쟁), 류경빈(피아노), 이다훈(드럼)

▶ 공연 소개 블로그 https://blog.naver.com/nalab359/221983511477
▶ 공연 준비 영상 https://youtu.be/Riik2ZM0BrY
▶ 공연 현장 스케치 블로그 https://blog.naver.com/nalab359/222037039088
▶ 공연 현장 스케치 영상 https://youtu.be/Tr0VNX-iJI0


.
.
.
촬영 | 전통문화관, 김하린, 손현철
편집 | 박희재

국악콘텐츠제작소 나랩(NALAB) :
nalab359@gmail.com
국악콘텐츠 제작소 나랩 인스타 :
https://www.instagram.com/k.content_nalab
국악콘텐츠 제작소 나랩 블로그 :
https://blog.naver.com/nalab359
국악콘텐츠 제작소 나랩 가게(악보) :
https://smartstore.naver.com/nalabgage

#국악 #국악기 #음악 #콘텐츠 #유튜브 #악보 
#공연 #예술 #퓨전국악 #전통 #현대음악
#음악스타그램  #youtube #kmusic #music #musician 
#koreanclassicalmusic #playlist #arts #artstagram #koreanculture #예술가",UCT8Krq5aLPDfUViAVr5X-Dg,국악콘텐츠제작소_나랩NALAB,2020-08-27T10:00:22Z,167,2.78,False,368.0,15.0,0.0,https://www.youtube.com/watch?v=Z6pqCk-rnNA,11800,997,PF260651,"토요기획공연, 판: 꽃의 노래 [남원]",한국음악(국악),국립민속국악원 예원당,2025-03-08,2025-11-22,,,,shard_28,delete,no matching performance found in list,general
