video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,source_shard,match_status,correction_note,video_format
_nc_s--GnTU,연극 〈퉁소소리〉하이라이트 | 세종문화회관,"서울시극단｜퉁소소리

임진왜란과 정유재란을 겪고
동북아시아를 넘나들며 펼쳐지는
최척 일가의 가슴 아픈 이별과 감동적인 재회

만남과 헤어짐을 반복하면서도
잃지 않는 희망과 끈끈한 가족애를 그린
아름답고도 탄탄한 서사!

고선웅 연출 특유의 재기발랄한 감각과
배우들의 열연이 빛나는
연극 〈퉁소소리〉를 절대 놓치지 마세요✨

서울시극단
〈퉁소소리〉
2024.11.11(월)-11.27(수)
세종M씨어터

#세종문화회관 #서울시극단 #퉁소소리 #고선웅 #이호재 #정새별 #박영민 #조선시대 #서울시극단 #연극 #퉁소소리 #공연 #공연추천

💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2024-11-13T05:00:32Z,895,14.92,False,4171.0,47.0,2.0,https://www.youtube.com/watch?v=_nc_s--GnTU,36000,1010,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,general
iwktM2K-dQ0,#연극퉁소소리 #퉁소소리 #연극추천 #백상연극상#서울시극단 #세종문화회관 #세종M씨어터 #웹진담담,,UCGLASVu6wuqC4lg69tfXKAw,[한국국학진흥원]스토리테마파크,2025-09-09T01:12:05Z,31,0.52,True,614.0,2.0,1.0,https://www.youtube.com/watch?v=iwktM2K-dQ0,560,342,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
T2SvowdU-xg,"이건 첫 번째 레슨, 퉁소소리 미리 보기 | 세종문화회관","서울시극단｜퉁소소리

📣 이건 첫 번째 레슨
좋은 건 너만 알지 말기

📣 이제 두 번째 레슨
돌아온 '퉁소소리' 공연 여기저기 소문내기

작년에 피치 못할 사정으로 못 보신 분? 
한 번 보고 N주행 결심하신 분?
아기다리고기다리신 모든 분을 위해 준비한 희소식!✨

“퉁소소리는 아직 끝나지 않았다네.”

🏆 2025 백상예술대상 백상연극상 수상
🚩 조위한 고소설 '최척전' 원작, 고선웅 각색·연출
'퉁소소리' 9월 𝑪𝒐𝒎𝒊𝒏𝒈 𝑺𝒐𝒐𝒏ㅡ

서울시극단
〈퉁소소리〉
2025.9.5(금)-9.28(일)
세종M씨어터

#세종문화회관 #퉁소소리 #서울시극단 #고선웅 #백상예술대상 #연극 #공연 #커밍쑨 #thanku #공연추천

💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2025-07-25T00:39:30Z,27,0.45,True,79105.0,691.0,1.0,https://www.youtube.com/watch?v=T2SvowdU-xg,36000,1010,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
cuJRWJJDQIk,서울시극단 연극 '퉁소소리' 명장면 하이라이트,2024년 11월 11일 프레스콜 현장,UCMM9oBz5_6CVXyR9LDcx3Nw,위드인뉴스,2024-11-11T14:00:31Z,342,5.7,False,364.0,1.0,0.0,https://www.youtube.com/watch?v=cuJRWJJDQIk,4430,2437,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,general
I3ojWXnLlIQ,연극〈퉁소소리〉 고선웅 연출 키워드 인터뷰 | 세종문화회관,"서울시극단 | 퉁소소리

""괜찮아, 스스로 위로하듯이""

고선웅 연출의 재치 가득한 키워드 인터뷰!
영상으로 만나보세요👏

🚩 조휘안 고소설 '최척전' 원작, 고선웅 각색·연출
〈퉁소소리〉 오늘 개막!

서울시극단
〈퉁소소리〉
2024.11.11(월)-11.27(수)
세종M씨어터

#세종문화회관 #퉁소소리 #서울시극단 #고선웅 #이호재 #정새별 #박영민 #장연익 #강신구 #김신기 #류주연 #오현우 #최나라 #이원희 #전재형 #박장면 #이승우 #민경석 #윤준호 #김용준 #최아론 #최민혁 #박예리 #이석중 #연극 #공연 #공연추천

💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2024-11-11T02:08:36Z,116,1.93,False,4891.0,48.0,2.0,https://www.youtube.com/watch?v=I3ojWXnLlIQ,36000,1010,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
VjodPkTivGM,서울시극단 연극 퉁소소리 - 옥영과 최척의 재회,,UCMM9oBz5_6CVXyR9LDcx3Nw,위드인뉴스,2024-11-11T14:13:35Z,60,1.0,True,620.0,7.0,1.0,https://www.youtube.com/watch?v=VjodPkTivGM,4430,2437,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
ExptiDcmNj8,241127 서울시극단 퉁소소리 초연막공 커튼콜,,UCxanIX3psX1tDT6ny96yLsw,크림맘,2024-12-02T17:35:18Z,40,0.67,True,28.0,0.0,0.0,https://www.youtube.com/watch?v=ExptiDcmNj8,9730,399,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
gvYkYz2KSq0,연극 〈퉁소소리〉 연습현장 스케치📷 | 세종문화회관,"서울시극단｜퉁소소리

연극 〈퉁소소리〉 연습현장 스케치📷

평범한 민초, 해적장, 후금의 장수 등
다채로운 연기로 관객들을 울고 웃게 만들
배우들의 열연을 영상으로 만나보세요!

📜 조선, 최척이 들려주는 이야기

최척은 옥영과 혼인을 언약하지만 임진왜란이 일어나자 의병으로 참전하면서 헤어진다.
우여곡적을 겪고 혼례하여 아이를 낳는다.
다시 정유재란이 일어나고 최척은 식량을 구하러 가면서 가족과 헤어진다.
최척은 중국 배를 타고 떠돌고, 옥영은 일본 배를 타고 떠돌다 베트남 항구에서 기적처럼 만난다.
하지만 또 다시 반란이 일어나고 최척과 옥영은 긴 이별을 하는데...

서울시극단
〈퉁소소리〉
2024.11.11(월)-11.27(수)
세종M씨어터

#세종문화회관 #서울시극단 #퉁소소리 #고선웅 #이호재 #정새별 #박영민 #장연익 #강신구 #김신기 #류주연 #오현우 #최나라 #이원희 #전재형 #박장면 #이승우 #민경석 #윤준호 #김용준 #최아론 #최민혁 #박예리 #이석중 #서울시극단 #연극 #퉁소소리 #연습실


💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2024-11-01T07:15:03Z,689,11.48,False,1679.0,23.0,6.0,https://www.youtube.com/watch?v=gvYkYz2KSq0,36000,1010,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,general
0Urh71nytpk,"조선시대, 어느 가정의 파란만장한 대서사시 연극《퉁소소리》| 세종문화회관","서울시극단｜연극 《퉁소소리》

연극《퉁소소리》 #TEASER
노최척 이호재 배우의 티저 영상🎬

""이제는 다 늙어버린 최척이올시다. 
끝없이 사지를 넘나들고 이별하다 결국 재회하는
우리 가족의 이야기를 들어보시지요.""

조선시대, 어느 가정의 파란만장한 대서사시를
영상으로 먼저 만나보세요! 

서울시극단 
연극 《퉁소소리》
2024.11.11(월)-11.27(수)
세종M씨어터

#고선웅 #이호재 #정새별 #박영민 #장연익 #강신구 #김신기 #류주연 #오현우 #최나라 #이원희 #전재형 #박장면 #이승우 #민경석 #윤준호 #김용준 #최아론 #최민혁 #박예리 #이석중 

💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2024-10-14T02:30:00Z,33,0.55,True,1969.0,11.0,3.0,https://www.youtube.com/watch?v=0Urh71nytpk,36000,1010,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
EgLEcS4XCi8,연극〈퉁소소리〉관객과의 대화 현장 공개😀 | 세종문화회관,"서울시극단｜퉁소소리

고선웅 연출과 배우들이 함께한
관객과의 대화 현장을 공개합니다😀

블록버스터급 스케일의 〈퉁소소리〉
폐막이 얼마 남지 않았으니
예매를 서둘러 주세요!

서울시극단
〈퉁소소리〉
2024.11.11(월)-11.27(수)
세종M씨어터

#세종문화회관 #서울시극단 #퉁소소리 #고선웅 #이호재 #관객과의대화 #연극퉁소소리 #블록버스터 #공연 #연극 #공연추천

💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2024-11-20T07:00:07Z,142,2.37,False,192.0,6.0,1.0,https://www.youtube.com/watch?v=EgLEcS4XCi8,36000,1010,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
HnmcxdzamAQ,연극 퉁소소리 애원성,"2024년 11월11일~11월27일 세종문화회관 M시어터
퉁소소리 많이 보러오세요^^
연출:고선웅
음악감독:장태평
서울시극단",UCCnbK-ubB3LNYQtWxuckMAQ,차루빈,2024-10-24T10:56:07Z,104,1.73,False,2668.0,68.0,12.0,https://www.youtube.com/watch?v=HnmcxdzamAQ,1420,120,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
vms-8YbarkE,조선시대에 이런 글로벌 서사? 연극적 블록버스터는 이런 것!ㅣ연출가 고선웅 / 커튼콜 281회 / 풀영상 / 골라듣는 뉴스룸 / SBS,"커튼콜 281회에서는 연극, 뮤지컬, 창극 등 여러 장르를 넘나드는 스타 연출가 고선웅 씨를 만납니다. 현재 그가 연출한 서울시극단 '퉁소소리'가 지난해에 이어 두 번째로 공연되고 있는데요, 조선시대 소설 '최척전'이 원작인 이 연극은 조선과 일본, 중국, 베트남을 넘나들며 긴 세월 가족이 만나고 헤어지고, 다시 만나는 과정을 그려내며 관객을 울리고, 웃기고, 깊은 울림을 전합니다. 원로 배우 이호재 씨가 무대의 중심을 잡고, 오디션으로 발탁된 주역, 1인 다역을 매끄럽게 소화하는 조역들의 연기가 조화롭게 어울립니다. 웃다가도 울고, 울다가도 웃는 우리네 삶과 닮은 연극 이야기 나눠봅니다. 현재 준비 중인 소리극 '서편제', 창립 20주년을 맞은 극 공작소 '마방진' 이야기도 흥미롭습니다. 

♬ 서울시극단 '퉁소소리' 하이라이트 (영상 제공 : 세종문화회관)

진행 : SBS 김수현 문화전문기자, 이병희 아나운서 l 연출가 고선웅 l 글·편집 : 김은혜 PD
사진 및 영상 제공출처 : 세종문화회관, 국립정동극장, 극단 마방진 인스타그램
유튜브 재생목록 '김수현 문화전문기자의 커튼콜'을 추가해 보세요. https://han.gl/3YIq8

Copyright Ⓒ SBS. All rights reserved. 무단 전재, 재배포 및 AI학습 이용 금지",UCkinYTS9IHqOEwR1Sze2JTw,SBS 뉴스,2025-09-26T01:01:09Z,4353,72.55,False,514.0,8.0,0.0,https://www.youtube.com/watch?v=vms-8YbarkE,5240000,344837,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,general
iFWFiAEUlWU,"서울시극단 〈유령〉 (𝙄,𝙢 𝙣𝙤𝙬𝙝𝙚𝙧𝙚)  | 세종문화회관","서울시극단 | 유령

사람답게 살지 못하고 초라하게 사라진 이들의 이야기

𝑆𝑦𝑛𝑜𝑝𝑠𝑖𝑠
'배명순'은 남편의 폭력을 피해 가출한다. 
이름까지 바꾸며 험난한 세월을 보낸 지 16년, 
말기 암 진단을 받고 무연고자로 쓸쓸히 죽음을 맞이한다. 
그는 시신 안치실에서 화장되지 못한 채 떠도는 유령들을 만나는데...

백상예술대상 연극 부문 작품상 수상 〈퉁소소리〉
고선웅 연출이 14년 만에 선보이는 창작 신작!

𝙸'𝚖 𝚗𝚘𝚠𝚑𝚎𝚛𝚎—유령 𝘊𝘰𝘮𝘪𝘯𝘨 𝘚𝘰𝘰𝘯

서울시극단  〈유령〉
2025. 5. 30–6. 22
세종S씨어터

#세종문화회관 #서울시극단 #연극 #고선웅 #서울시극단장 #신현종 #강신구 #김신기 #이지하 #최나라 #홍의준 #이승우


💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2025-05-07T06:00:38Z,36,0.6,True,56794.0,94.0,0.0,https://www.youtube.com/watch?v=iFWFiAEUlWU,36000,1010,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
9HyNcGAA8LI,서울시극단 〈유령〉하이라이트 | 세종문화회관,"서울시극단 | 유령

""제 인생은 분명 한 편의 연극이었어요.
하지만 리바이벌은 절대로 하고 싶지 않은!""

삶과 죽음의 경계, 그 너머에서 피어나는
가장 인간적인 유령들의 이야기

백상예술대상 작품상 〈퉁소소리〉 고선웅 연출이
14년 만에 선보이는 오리지널 창작극!

연극과 현실을 오가며 펼쳐지는 몰입감 넘치는 무대를
하이라이트 영상으로 먼저 만나보세요🎭

서울시극단
〈유령〉
2025.5.30(금)-6.22(일)
세종S씨어터

#세종문화회관 #서울시극단 #유령 #세종S씨어터 #고선웅 #퉁소소리 #백상예술대상 #작품상 #신작 #연극 #연극추천 #공연 #공연추천

💛세종문화회관 SNS
인스타그램 https://www.instagram.com/sejongcenter
페이스북 https://www.facebook.com/sjcenter
블로그 https://blog.naver.com/sejongnanum",UCCqaPJqI5q1kfO51qWWOjrQ,세종문화회관 Sejong Center,2025-06-09T04:47:00Z,165,2.75,False,459.0,6.0,1.0,https://www.youtube.com/watch?v=9HyNcGAA8LI,36000,1010,PF233740,"서울시극단, 퉁소소리",연극,세종문화회관 세종M씨어터,2024-11-11,2024-11-27,,,,shard_0,confirmed,existing match supported by text,shorts
