video_id,video_title,description,channel_id,channel_name,published_at,duration_sec,duration_min,is_shorts_guess,view_count,like_count,comment_count,video_url,channel_subscriber_count,channel_video_count,matched_perf_id,matched_title,matched_genre,matched_venue,matched_perf_start,matched_perf_end,video_type,source_type,notes,date_signal,venue_signal,hashtag_categories,is_condensed_official,explicit_title_quote_match,signal_score,suggested_status,flag_reason
nJgV42-Ap2s,2022.09.06 해설이 있는 전막발레 ＜해적＞홍주문화회관 커튼콜 국립발레단 심현희 하지석 김기완 김명규 구현모,2022.09.06 해설이 있는 전막발레 ＜해적＞홍주문화회관 국립발레단 심현희 하지석 김기완 김명규 구현모,UCJJlWD4Q2eKe2oXh-2DbgkA,가루tv,2022-09-06T13:41:30Z,210,3.5,False,284,5,0,https://www.youtube.com/watch?v=nJgV42-Ap2s,546,212,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,mismatch,none,0,False,False,-2,delete_candidate,날짜 불일치(다른 회차 가능성)
RcsoAW7BcWQ,2023년 ‘K-발레’로 다시 태어난 ‘돈키호테’ [주말&문화] [9시 뉴스] / KBS  2023.04.15.,"주말 앤 문화 시간입니다. 소설을 바탕으로 한 고전 발레, '돈키호테'가 새로운 안무로 찾아왔습니다. 한국인 안무가의 재해석을 거쳐 K-발레로 재탄생했는데요. 이 시대에 탄생한 돈키호테는 어떻게 다가올지, 이효연 기자가 소개합니다.

 [리포트]

 광장엔 정열이 넘칩니다.

 아름다운 여인 '키트리',  그리고 그녀의 연인 '바질'.

 둘의 사랑은 역동적이고 또, 애절하게 표현됐습니다.

 마흔 여덟 바퀴를 돌아야하는 '키트리'의 고난도 안무에선 극의 화려함이 절정에 이릅니다.

 [심현희/'키트리' 역 : ""그 부분이 가장 어렵고 또 저에게도 또 처음 하는 도전이어서 가장 연습을 많이 한 부분입니다.""]

 원작에서 처럼 돈키호테는 '키트리'와 '바질'의 사랑을 지켜주겠노라 맹세합니다.

 그러면서 그의 꿈 속의 사랑, '둘시네아'와의 이야기도 비중있게 다뤄집니다.

 [이재우/'바질'·'돈키호테' 역 : ""꿈 안에서 둘시네아를 만나게 돼요. 결국에는 본인이 상상 속에서 찾아다녔던 그녀를 만났을 때 그 열정과 그 사랑하는 마음을 계속 표현해주면 되거든요.""]

 발레로는 1869년 처음 무대에 올려졌던 '돈키호테'가 한국인 안무가의 재해석으로 'K-발레'로 탄생했습니다.

 원작에선 돈키호테의 비중이 '카메오'에 머물러있었지만 과감하게 젊은 돈키호테를 창조해내 원작과 차이를 뒀습니다.

 [송정빈/국립발레단 '돈키호테' 안무 : ""'(돈키호테가) 지나가는 역할만 해 왜 그러면서 왜 제목은 돈키호테야'라고 물어보시는 관객들이 많았거든요. 그 궁금증의 해답을 이제 조금 찾아가는 과정 중에 제 안무가 시작됐습니다.""]

 웅장한 무대, 다채로운 의상과 기교 넘치는 춤, 그리고 유쾌한 스토리까지….

 세기를 넘어 사랑받아온 스페인의 극작가 세르반테스의 소설이 지금 이 시대에 한국 발레로 되살아나 관객들을 맞이합니다.

 KBS 뉴스 이효연입니다.

 촬영기자:홍병국/영상편집:이상미

▣ KBS 기사 원문보기 : http://news.kbs.co.kr/news/view.do?ncd=7652479

▣ 제보 하기
◇ 카카오톡 : 'KBS제보' 검색
◇ 전화 : 02-781-1234
◇ 홈페이지 : https://goo.gl/4bWbkG
◇ 이메일 : kbs1234@kbs.co.kr

#돈키호테 #발레 #재해석",UCcQTRi69dsVYHN3exePtZ1A,KBS News,2023-04-15T12:41:16Z,142,2.37,False,1826,24,0,https://www.youtube.com/watch?v=RcsoAW7BcWQ,3660000,460678,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
S5w7NT8XRvE,Ballerina Soojin Kang' fan,"강수진의 ""로미오와 줄리엣"" 초연 관람객 인터뷰  
세계가 사랑한 강수진, 그녀가 선택한 줄리엣 
11월, 슈투트가르트 발레단의 ""로미오와 줄리엣""이 14년 만에 한국에 찾아옵니다!!
2008년 11월 17일(월) ~ 18일(화) 저녁8시 세종문화회관 대극장",UCpt7Aq_OaIAC0bBBctGJBCQ,crediatv,2008-12-17T05:45:58Z,89,1.48,False,1264,0,0,https://www.youtube.com/watch?v=S5w7NT8XRvE,158000,1634,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
TVhw3TrDuJE,"서울시티발레단, 효녀심청, 창작발레, 실시간방송","사)서울시티발레단의 특별한 한국창작 발레의 탄생!
한국 전래동화 중장기 프로젝트1 명품발레 극

- 효녀 심청 -
심청의 효행에서 드러난 ""유교사상""
아버지의 눈을 뜨게 하려는 간절한 ""불교신앙""
용궁에서 펼쳐지는 도교적 환상의 세계가 어우러져 한국인의 
생활 속 ""유.불.선"" 3요소가 모두 담긴
- 효녀 심청 - 의 애절한 이야기

일시 : 2020년 08월 13일(목) 오후7시30분
장소 : 노원문화예술회관 대극장

주최.주관 : (사)서울시티발레단
후원 : 서울시, 서울문화재단, 전문무용수지원센터, 한국문화예술위원회

촬영 및 실시간스트리밍_ 한필름(Hanfilm Inc.) 대표_김정환

#서울시티발레단 #효녀심청 #창작발레 #생중계 #실시간스트리밍 #실시간방송",UC767gxEDxYSLTV_LueMP4EQ,Hanfilm,2020-08-13T20:47:15Z,3811,63.52,False,13700,102,,https://www.youtube.com/watch?v=TVhw3TrDuJE,2770,325,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
zdQgC17NjUw,취미발레공연  돈키호테 2막🩰 모녀출연 (feat.나위주🤣),"내 위주 편집의 돈키호테2막..ㅋㄱㅋㅋㅋㅋㅋ 

1막코다때도 그렇고 아이들이랑 같이 한음악에 이어지면서 하는게 좋았당.. 특히 2막때 아이들 나가면서 으른들 샤~들어오는게 너무멋지다 생각했던ㅜ//ㅜ 

잠깐이였지만 무대에서 토슈즈도 신어보고~
좋았던기억~
추억이구나~",UCqr8v44BlwWTjspae3BEGAA,하무하비,2024-09-24T07:21:20Z,141,2.35,False,315,0,0,https://www.youtube.com/watch?v=zdQgC17NjUw,54,83,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
_AbMbNnxzFo,2021년 아동 유괴범죄 교육프로그램 선정  인천시티발레단 빨간모자 (한국문화예술회관연합회 민간단체 우수공연 선정작),"2021년 한국문화예술회관연합회 방방곡곡 사업 선정 
아동 범죄예방교육 프로그램 인천시티발레단  *빨간모자*
많은 관심부탁드립니다 ^^",UCdiZx4r4lKZsohGFSD1ZOZA,Incheon City Ballet인천시티발레단,2020-12-26T11:32:43Z,61,1.02,False,167,5,0,https://www.youtube.com/watch?v=_AbMbNnxzFo,585,78,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
xj1pp8YnH3g,한강노들섬클래식에 오페라 '카르멘'과 발레 '잠자는 숲속의 미녀'가 올라갑니다!,"19세기 후반, 예술사의 새 지평을 열었던 두 작품!

세계인이 사랑한 3대 오페라 [ 카르멘 ]과
차이콥스키 3대 발레 [ 잠자는 숲속의 미녀 ]가

10월, 한강 노들섬 야외 무대에서 펼쳐집니다!


──
❶ 한강노들섬발레
[ 잠자는 숲속의 미녀 ]
𝑩𝒂𝒍𝒍𝒆𝒕 ‘𝑻𝒉𝒆 𝑺𝒍𝒆𝒆𝒑𝒊𝒏𝒈 𝑩𝒆𝒂𝒖𝒕𝒚’
𝟐𝟎𝟐𝟒. 𝟏𝟎. 𝟏𝟐. 𝐒𝐚𝐭 ─ 𝟏𝟎. 𝟏𝟑. 𝐒𝐮𝐧 𝟏𝟖:𝟎𝟎
⠀
──
⠀
❷ 한강노들섬오페라
[ 카르멘 ]
𝑶𝒑𝒆𝒓𝒂 '𝑪𝒂𝒓𝒎𝒆𝒏'
𝟐𝟎𝟐𝟒. 𝟏𝟎. 𝟏𝟗. 𝐒𝐚𝐭 ─ 𝟏𝟎. 𝟐𝟎. 𝐒𝐮𝐧 𝟏𝟖:𝟎𝟎
⠀
──
⠀
장소
한강 노들섬 잔디마당 @nodeul_island
⠀
티켓가격
전석 무료
　🎫 9월 티켓 오픈 예정(자세한 사항은 추후 공지 예정)
⠀
출연진&연출진
　· 추후 공개 예정
⠀
⠀
──
주최 │ 서울특별시 · 서울문화재단
기획제작 │ 서울문화재단


──
영상 │  602 STUDIO
⠀
⠀
─ 2024 한강노들섬클래식 ─",UC9H00_h4pMCik5dwohXIA7w,한강노들섬클래식,2024-08-09T03:06:53Z,60,1.0,True,7574,11,0,https://www.youtube.com/watch?v=xj1pp8YnH3g,99,24,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
7OuCPhfBTYQ,발레 돈키호테 국립발레단,"#발레돈키호테 
#커튼콜 

#이재우발레리노 /돈키호테 
#김기완발레리노 /바질
#조연재발레리나 /키트리 

기완리노 눈에 하트가 ❤️❤️❤️
꿀떨어지네~~
멜로눈빛이 바로 이런것!!!

완벽한 무대를 끝낸후 후련하게 미소짓는 바질과 키트리
정말 사랑스러운 두사람이었어요~~😍😍😍

#국립발레단",UC54AlWA3fQUqUnxJyO5AKCA,sj-bravo_life,2023-04-22T04:38:24Z,38,0.63,True,1304,10,0,https://www.youtube.com/watch?v=7OuCPhfBTYQ,1190,486,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
IB6IGoq_CCQ,발레 돈키호테 국립발레단,"예술의전당 오페라극장 
허서명발레리노 바질
심현희발레리나 키트리
구현모발레리노 돈키호테 

230415.일.7시30분.
커튼콜 영상",UC54AlWA3fQUqUnxJyO5AKCA,sj-bravo_life,2023-04-16T03:07:46Z,63,1.05,False,252,1,0,https://www.youtube.com/watch?v=IB6IGoq_CCQ,1190,486,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
o3b41Nl8hd0,[돈키호테] 스튜디오 현장 스케치,"-
[돈키호테] D-3!

국립발레단은 일요일인 오늘도 완벽한 무대를 선보이기 위해 최선을 다하고 있습니다!!

3일 뒤!!
모두 극장에서 만나요~❣️",UCqXxaAUCdtML1POvdp3Zm1w,Korean National Ballet,2023-04-09T02:37:20Z,96,1.6,False,4375,83,4,https://www.youtube.com/watch?v=o3b41Nl8hd0,24200,228,PF248137,"대한민국은 공연중, 국립발레단: 해설이 있는 전막발레 돈키호테",무용(서양/한국무용),국립극장 해오름극장,2024-10-23,2024-10-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
uXF2HBdmqQE,웃음의 아리아(Mein Herr Marquis)_오페레타 '박쥐' 중 /Sop.한경성,"2020.05.01 
OSL_On Screen 공연
오페라 콜라주_무도회로의 초대
윤아트 기획

소프라노 한경성
소프라노 이지혜
테너 이상봉
바리톤 박진수
합창- 이채원, 김정현, 이지현, 박지수
바이올린 김홍연, 타악기 윤민구, 피아노 김하은",UCqaStDc4bctm8DE-F1WMOXw,YoonArt윤아트,2020-07-22T01:24:53Z,232,3.87,False,2758,36,5,https://www.youtube.com/watch?v=uXF2HBdmqQE,395,162,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,mismatch,none,0,False,True,0,no_strong_signal,작품명이 따옴표/괄호로 명시적으로 인용됨; 날짜 불일치(다른 회차 가능성)
zWS4J1CniFM,"오페라 ""마농"" 무도회장 무대설치 타임랩스 영상","예술의 전당에서 공연되었던 국립오페라단의 ""마농"" 
무도회장 무대설치 타임랩스 영상입니다. 2018",UC3xdNRMyCkemAaOzLXtfVxw,SE HEON CHOI,2020-05-17T16:44:23Z,89,1.48,False,837,13,1,https://www.youtube.com/watch?v=zWS4J1CniFM,2030,138,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
OKRbrKs6_18,"201121 박상돈 Focus, 김혜원 〈Vedrai carino〉 Don Giovanni : 오페라 하이라이트 [오페라 대전]",,UCAoDkW6UtM-cB7uWxGnmw_w,인기현상맛있어,2021-02-21T04:48:36Z,255,4.25,False,831,20,0,https://www.youtube.com/watch?v=OKRbrKs6_18,30,13,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
qGV8I-_gVE8,연우회스팟,"본 영상은 가요TV(24시간방송 가요전문채널)에서 제작하고 송출하는 것으로 이 콘텐츠에 대한 
 모든 권리 및  권한은 가요TV에 있으니. 이를 무단 전제 복제 배포등의 행위는 법적인 처벌을 받을 수 있습니다",UCfyDN_Ze7BPV79pkSiWxMKg,가요TV미디어,2020-05-27T00:35:07Z,58,0.97,True,424,8,0,https://www.youtube.com/watch?v=qGV8I-_gVE8,30100,9602,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
V_x0WYd2aqs,[CBS주최] 볼쇼이 극장 오페라 갈라 콘서트,"오는 7월 1일, 세계적인 오페라 솔리스트들의 명성을 확인할 수 있는 무대! 볼쇼이극장 주역들이 들려주는 아름다운 오페라 아리아를 만나보세요",UC0NOO9jkIj_4ML7IbtTwQHQ,CBSJOY,2011-06-23T04:10:56Z,41,0.68,True,371,1,0,https://www.youtube.com/watch?v=V_x0WYd2aqs,640000,7404,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
XNeEqdG2Gf0,2018 안익태기념음악회 / Overture from the opera 'Nabucco'(G. Verdi 곡) - 서울오케스트라 / 지휘 장윤성,"2018 안익태기념음악회
-안익태 악보 전집 출간 기금 마련을 위한-
나의 조국 나의 노래 大韓民國 安益泰

2018년 6월 12일(화) 오후 8시
예술의전당 콘서트홀

주최. 주관 : (재)안익태기념재단
사회 : 정혜숙 안익태기념재단 기획위원
연주 : (사)서울오케스트라 / 지휘. 장윤성

프로그램 
  
1부
안익태 / 애국가 Korean national anthem - 서울오케스트라 / 지휘. 장윤성           
         칸티쿰합창단, 숭실콘서트콰이어, 언더우드찬양선교합창단, 인예촌합창단, 시노합창단
 
G. Verdi / Overture from the opera 'Nabucco' - 서울오케스트라 / 지휘. 장윤성 
          오페라 '나부코' 서곡   
 
S. Rachmaninov / Piano Concerto No.2 in c minor op.18 
                 라흐마니노프 피아노 협주곡 2번 - 서울오케스트라 &  Piano 원재연

Intermission 

 
2부
과거 애국가 / 대한제국 애국가, 임시정부 애국가 (서예지 편곡) - 서울오케스트라 / 지휘 장윤성
 
이지수 / 아리랑 랩소디 - 서울오케스트라 / 지휘 장윤성
 
이지수 / 아라리요 - Sop. 전지영, 서울오케스트라 / 지휘 장윤성
 
J. StraussⅡ / Klange der Heimat from Operetta'Die Fledermaus'
               오페라 '박쥐' 중 '고향의 노래'- Sop. 전지영  

신 아리랑(양명문 詩. 김동진 曲) - Ten. 김남두
 
G. Meterbeer / O Paradiso from the opera 'L`AFRICANA' - Ten. 김남두
               오페라 '아프리카의 여인' 중 아리아 “오! 낙원이여” 

한돌 / 홀로아리랑(서예지 편곡) - Sop. 전지영, Ten. 김남두
       칸티쿰합창단, 숭실콘서트콰이어, 언더우드찬양선교합창단, 인예촌합창단, 시노합창단
 
안익태 / 한국환상곡 Korea Fantasy - 서울오케스트라 / 지휘 장윤성
         칸티쿰합창단, 숭실콘서트콰이어, 언더우드찬양선교합창단, 인예촌합창단, 시노합창단

프로필

사회 / 정혜숙
G. Spontini Italia 공립음악원 석사
정혜숙 개인가곡집 '위로' 출반
전문연주자로 활동
안익태기념재단 기획위원
  
지휘 / 장윤성
 - 서울예고, 서울대 음악대학 작곡과 졸업 및 동대학원 지휘과 수료
 - 러시아 국립 림스키코르사코프 음악원 지휘과 수료
 - 제1회 프로코피에프 국제 지휘자 콩쿨 2위, 
 - 제11회 동경 국제음악콩쿨 1위없는 2위, 제31회 난파음악상 수상
 - 중앙콩쿨, 동아콩쿨 작곡부문 1위, 경희대학교 음악대학 조교수 역임
 - 서울시 교향악단 수석 객원지휘자, 울산시립 교향악단 상임지휘자, 대전시립교향악단
 예술감독, 상임 지휘자, 프라임 필하모닉 오케스트라 수석객원 지휘자 역임
 - 현재 오사카 음악대학 더 컬리지 오페라하우스 명예지휘자, 서경대학교 초빙교수, 
 프라임 필하모닉 전임 지휘자
 
소프라노 / 전지영 
 - 연세대학교 음악대학 졸업
 - 독일 Muenchen 국립음대 최고연주자과정 졸업
 - 도이치오퍼 베를린, 베를린슈타츠오퍼, 드레스덴젬퍼오퍼, 뒤셀도르프 국립극장, 리옹국립극장, 바르셀로나국립극장 등 유럽 20여개의 오페라극장에서 최연소 한국인 솔로가수로 데뷔하여 1000회 이상 주역출연
 - 제임스레바인, 쿠르트몰, 리쳐드보닝, 정명훈 등 세계적인 대가들과 함께 연주
 - 국립오페라단, 서울시립오페라단, 대구오페라하우스등 국내 주요 오페라무대에서 주역
 
테너 / 김남두
 - 이태리 Aquila 국립음악원 졸업
 - 안양시립합창단 단원, 전주대학교 객원교수 역임
 - Nicola Martinucci 콩쿨, C.E.D.I.A 콩쿨 입상 - 오페라 아이다, 두란도트, 오텔로 등 국내외 다수 오페라에 출연
 - KBS교향악단 등 국내 외 유수 오케스트라와 협연 
 - 현재 한국과 유럽에서 오페라가수로 활동, 서울종합예술학교 교수로 재직 중
 
피아노 / 원재연
 - 한국예술종합학교 음악원 예비학교 수료
 - 라이프치히 국립음대, 오스트리아 잘츠부르크 모차르테움 포스트 그라드 과정 수석 입학, 독일 쾰른 국립음대 최고연주자과정 
 - 이화경향음악콩쿠르 1위, 동아음악콩쿠르 1위 등 국내 유수의 콩쿠르 석권
 - 스위스 제네바 국제음악콩쿠르 디플롬, 이탈리아 마우로 파올로 모노폴리 프라이즈 3위, 프랑스 파리 롱티보 국제음악콩쿠르 5위, 스페인 페롤시 국제피아노콩쿠르 1위, 독일 퀼른 칼로버트 크라이텐 프라이즈 1위 등
 - 라디오 프랑스 필하모닉 등 세계 유수의 오케스트라와 협연. 
 - 2017 이탈리아 페루치오 부조니 국제피아노콩쿠르 2위 및 청중상

영상편집 / 김문기_김문기의 포토랜드
http://blog.daum.net/photokin
phone 010-5273-2309",UC9mTG7yvizKx21dB8unxzNQ,김문기의 포토랜드 Kim Moon-gi's Photoland,2018-06-29T03:34:43Z,460,7.67,False,262,3,0,https://www.youtube.com/watch?v=XNeEqdG2Gf0,15600,10645,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,True,2,no_strong_signal,작품명이 따옴표/괄호로 명시적으로 인용됨
s-Vz21DXPiM,런던 로열 오페라 | 투란도트 | 예고편,"""그대에게는 불을 붙이는 얼음, 그러나 그대가 뜨겁게 타오를수록 더욱 얼어붙는 얼음… 투란도트""
🎭영국 로열 오페라 하우스 공연 실황 #투란도트 👺

지난 3월, 영국 로열 오페라 하우스에서 공연된 
오페라 '투란도트' 공연 실황

살기 위해서라면, #얼음공주 투란도트가 낸
세 가지 수수께끼를 맞혀야만 한다. 

할머니의 억울한 죽음 이후, 마음이 꽁꽁 얼어버린 중국 얼음공주 투란도트!
사랑하는 가족을 죽음으로 몰고 간 남자들을 증오하며 
구혼자들을 죽음으로 복수를 한다.
얼음공주 투란도트에게 한눈에 반한 적국의 왕자 #칼라프  
사랑을 위해서라면, 그녀가 내는 세가지 수수께끼를 반드시 맞춰야만 한다.  

#오페라 #클래식소사이어티 #RoyalBallet #일루온
#RoyalOperaHouse #스트리밍 #위즈온센 #영국로열오페라
#자코모푸치니 #푸치니 #네순도르마",UCrsijpoqhoYPHy1diU2aL9g,위즈온센 WYS EN SCÈNE,2023-05-04T06:21:41Z,28,0.47,True,136,4,0,https://www.youtube.com/watch?v=s-Vz21DXPiM,220,83,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,1,False,False,1,no_strong_signal,신호 없음
TLqI6O7rNso,"2012 8 22 예술의전당 배틀   Take me as I am 박용명,신델라", ,UCeWborkXeyW1TwqSmeM-Igg,UangelVoice,2012-10-20T14:38:47Z,175,2.92,False,1112,4,0,https://www.youtube.com/watch?v=TLqI6O7rNso,5050,473,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
40iUMqCVy4A,마이클 매카시 오페라 연출 워크숍 현장 스케치 Opera Directors’ Workshop with Michael McCarthy,"2017 통영국제음악제에서 한영 상호교류의 해 프로그램으로 개최된 현대오페라 ‘골든 드래곤’의 공연을 위해 내한한 뮤직 시어터 웨일즈 예술감독 마이클 매카시가 여러 공연 분야에서 활발히 활동 중인 한국의 젊은 연출가들을 대상으로 현대오페라 연출 워크숍을 가졌습니다. 함께 한 성악가들에게도 소중한 배움의 시간이 되었던 워크숍의 진지하면서도 화기애애했던 현장 스케치입니다. 워크숍과 골든 드래곤에 대한 후기를 보시려면 주한영국문화원 블로그를 찾아 주십시오. (http://blog.naver.com/britishcouncilkorea/220986964135)

이 외에도 한영 상호교류의 해 소식은
 https://www.britishcouncil.kr/uk-korea-2017-18 에서 보실 수 있습니다. 

Michael McCarthy, Artistic Director of Music Theatre Wales, visited Korea with a contemporary opera production called “Golden Dragon” to be presented at Tongyeong International Music Festival 2017 as part of UK/Korea 2017–18 programme. He led a workshop with emerging Korean opera directors in a various performing arts field. Young singers who participated in the workshop also enjoyed and learned a lot during the workshop. We hope you can see what was going on and feel the participants’ joy of learning. For more information about the workshop and the opera, please visit our official blog (http://blog.naver.com/britishcouncilkorea/220986964135). 

For information about UK/Korea 2017–18, please visit our official website on https://www.britishcouncil.kr/en/uk-korea-2017-18.",UCRZYHLSqosyUyg3YCJ0prUA,British Council in Korea,2017-04-20T05:34:42Z,155,2.58,False,151,1,0,https://www.youtube.com/watch?v=40iUMqCVy4A,4610,624,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
CPioqjBJYeM,201101 노떼스텔라따 콘서트 (10) 2부멘트 2,,UCrhRIL9_J7i2z2lWVDFKOSg,galli mars,2020-11-01T12:32:29Z,242,4.03,False,699,27,,https://www.youtube.com/watch?v=CPioqjBJYeM,1350,243,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
jRdws-84HmI,공연티저 뮤지컬 오페라 스팟 광고,"🍀네이버폼 상담문의
https://naver.me/5hJaDaqz

📧메일문의
orbb_official@naver.com 

🔔카카오톡채널 (빠른상담)
http://pf.kakao.com/_KxbxiWb",UC2N-NdBXemMZ3DKFqRsK-4Q,올브,2020-02-26T13:25:23Z,46,0.77,True,312,1,0,https://www.youtube.com/watch?v=jRdws-84HmI,696,112,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
j9IwhhNRagw,이 가을 탱고에 취하다_한낮의 유콘서트 81th,"국제신문 뉴스&이슈 구독하기 http://goo.gl/FFQL4
국제신문 근교산&기획특집 구독하기 http://goo.gl/SM0fM

추석을 보낸 후로 아침저녁 날씨가 완연히 다르다. 한낮엔 아직도 제법 무덥지만 누가 뭐래도 계절은 어느새 가을이다. 부산을 대표하는 런치 콘서트의 대명사 '한낮의 유U;콘서트'에도 가을이 찾아왔다. 

국제신문이 주최하고 부산시가 후원하는 '한낮의 유U;콘서트' 9월 공연이  24일 오전 11시 롯데호텔부산 아트홀에서 잔치가 차려졌다. 9월의 한낮의 유U;콘서트'느낌이 있는 음악 '탱고' 선율을 바탕으로 가을의 전령사 역할을 하는 오색찬란한 무대로 꾸려졌다.

탱고는 학교시절 익해 배웠던 대로 아르헨티나 하층민의 음악이다. 끈적한 눈빛과 정열의 몸짓, 그리고 애잔하면서도 강렬한 음율이 더해진 음악이다. 하지만 이번 무대는 이제까지 알던 탱고 음악에 색다른 변화를 준 '퓨전 무대'가 펼쳐졌다. 탱고와 지역의 유명 성악가와 바이올리니스트, 국악인이 오케스트라와 함께 퓨전 음악 무대를 연출했다.

서막은 KPO(Kookje Promusica Orchestra)가 '리베로'로 열었다. 이어 소프라노 왕기헌이 '아침의 노래', '꽃구름속에', '오 사랑하는 아버지'로 무대를 한껏 달궜다. 왕기헌은 경성대 예술대학 음악학과를 졸업하고 이탈리아에서 유학했다. 오페라 '춘희'로 유럽 오페라 무대에 데뷔했으며 귀국한 뒤 울산 문화예술회관 개관 20주년 기념 국립오페라단 초청 오페라 '사랑의 묘약'에 출연하는 등 왕성한 활동을 하고 있다.

왕기헌에 이어 바이올리니스트 조현미가 비발디의 '가을'을 KPO와 함께 협연했다. 
국악인 김예소리의 무대는 특별했다. 그는 '해금 아리랑' KPO와 함께 들려줘 갈채를 받았다. 김예소리는 종묘제례악 전수자이자 해금 전공자인 김예소리는 한국청소년국악관현악단 단원으로 활동하며 다양한 무대에서 실력을 쌓은 젊은 국악인이다. 

분위기가 한창 무르익을 즈음 테너 임성규가 오페라 하이라이트와 가곡을 부르며 가을 분위기를 연출했다. 그는 '물망초', '산노을', '그대는 나의 마음이오'를 들려줬다. 동아대 외래교수인 임성규는 동아대 음악학부와 오스트리아 모차르테움 국립음대를 졸업한 뒤 오스트리아 잘츠부르크 오페라극장 솔리스트로 활동했다. 

마지막은 KPO가 관객과 함께하는 무대. KPO는 '가을을 남기고 간 사람', '레인 메들리'를 팬들과 함께하며 10월을 기약했다. 영상취재 = 김민훈",UC94ZFkaUg016H7c7johXL0Q,국제신문,2013-09-24T13:25:31Z,194,3.23,False,1497,13,0,https://www.youtube.com/watch?v=j9IwhhNRagw,109000,6883,PF268136,"국립오페라단, 박쥐 [울산]",서양음악(클래식),울산문화예술회관 대공연장,2025-08-22,2025-08-23,,,,none,none,0,False,False,0,no_strong_signal,신호 없음
